frame,rx,ry,rz,tx,ty,tz
0,-2.7887665413804004,-0.18926999281306367,0.6337477602400963,-26.446419653973546,-85.80910522733495,603.9113641416418
1,-2.786129201583532,-0.20021272261567674,0.7352457149841953,-27.767205660754556,-88.30448333437334,597.7365340424868
2,-2.7745566726999216,-0.20030894439518634,0.7671984354236,-27.51725377017068,-89.6329705924026,590.8074355695575
3,-2.755805583124875,-0.19719387146108022,0.7966583126914446,-26.42333844835732,-90.39818800042852,582.741322436417
4,-2.7569835911245826,-0.19771954593585653,0.8176212796548168,-24.858899731855928,-92.29394731169921,579.3604698255667
5,-2.7512106090656885,-0.20133197190598145,0.8508931685503991,-23.00586632403095,-93.54041588574168,573.6104178265914
6,-2.7381812017521385,-0.19781657392372537,0.87680087849483,-20.983998538134685,-94.53922083573207,565.5274357278432
7,-2.7277903122460225,-0.19062068332487714,0.8662542520179882,-18.112234307511226,-95.16340753869544,560.9244813662209
8,-2.7086343689831414,-0.18032098554077408,0.9086547412249687,-16.35968069702514,-95.20294387678149,552.0260465424261
9,-2.7012103225299122,-0.17683720448778564,0.8853410147109022,-13.873677909018392,-96.37262679633056,548.2086561081327
10,-2.704361814676702,-0.1811124861812096,0.8976585504613668,-11.755515860737782,-97.72335943058769,545.713300798231
11,-2.690316107190275,-0.17544329721549395,0.8730701374225818,-9.376744385791476,-96.55290340443649,544.89069189617
12,-2.6931406644061897,-0.16513144267395372,0.8428993022129181,-6.631179924108607,-98.04502598566157,547.6287016288843
13,-2.7105923505177647,-0.16278067641739408,0.8018877027675549,-4.039534133895381,-100.18017269166056,547.842898735163
14,-2.687049518982881,-0.15136445236322096,0.805770787970385,-3.028267964591356,-99.53857977937463,545.4227875925181
15,-2.6863461185973585,-0.14021212835119942,0.7779740452737574,-1.8011443264573364,-99.70059514183885,549.0181301325879
16,-2.709110111742903,-0.1406382843388653,0.7521036377250659,-1.4414073471541833,-100.4122662836951,555.3282840710658
17,-2.718006177870904,-0.130821181840406,0.6830536522937058,-1.0192179279155253,-100.34456056020201,556.8209579824911
18,-2.7229178541094434,-0.1323147746907023,0.6418555435379609,-3.0503827750365526,-100.09506208234853,557.9487027442028
19,-2.731153743654749,-0.12436813231208697,0.6456233514736702,-6.450711898386069,-98.98074807131196,563.6201368013936
20,-2.7296157477106897,-0.1262986989926707,0.6384348554030699,-10.733261081155307,-98.67419202223138,562.7189576400106
21,-2.7447638753264965,-0.1204645609310371,0.6151389361445179,-15.740353020258341,-99.74090173380857,566.4223007102993
22,-2.7401878981857117,-0.1176647666079009,0.5674292146366144,-20.919189808770952,-98.96469063071898,567.4475510704075
23,-2.7633757760584077,-0.11990520641760036,0.5504060205868381,-26.60178540740644,-99.49145211798044,571.1230905052354
24,-2.7609506560564245,-0.11058723868198383,0.5458986254599916,-33.31639481607342,-100.02535799307977,575.5950721176084
25,-2.7765647527583948,-0.10429508967889096,0.5522135128780841,-39.78322775478744,-101.18450567763699,578.6100195991916
26,-2.769238492271589,-0.10548893320082933,0.5545072652133091,-46.276014017821005,-100.57022799671284,578.3856620133616
27,-2.7583392082619005,-0.08816472430910743,0.5023257565338631,-51.89281776869885,-99.47062622668548,583.3852057448074
28,-2.7551902563122437,-0.073472037412844,0.5354050588440146,-57.65116736569984,-98.11890998216779,579.4176834312866
29,-2.7537907878678545,-0.07012720253756746,0.5486727968355334,-63.470070405595784,-97.03916564243775,581.5705572531191
30,-2.756792940130167,-0.07148565243888894,0.5581384577854388,-68.66650211651374,-94.76874130727474,584.0902451620768
31,-2.7590041579948017,-0.07267572890296409,0.5617712326368727,-72.98041550850817,-93.09160738463554,586.5353381551987
32,-2.7542909375747704,-0.0709268670728204,0.5697942925410541,-77.20920482786781,-91.63554097614869,589.5519778234593
33,-2.7479379807202715,-0.06841803860993965,0.5406865620279395,-80.22232681489035,-90.28533434203652,592.3511693426944
34,-2.7545434489598417,-0.07067654657781919,0.5315385946440578,-83.35053108735507,-88.81618253555025,596.7518787153242
35,-2.747711446198849,-0.07161977284228925,0.516713413766473,-85.51318484009013,-87.27865119117233,598.273346413244
36,-2.7486655108158584,-0.07084385661203374,0.4925801396731017,-87.28674607977268,-87.28927237146877,604.4767652818986
37,-2.7672082681652697,-0.08802598343960323,0.4799732129462241,-89.05229868552001,-87.01503705798063,609.4668816273598
38,-2.768197947527452,-0.09254918066292736,0.4334090981634248,-89.70261484583168,-85.68771640285627,611.8691438273952
39,-2.778887037730932,-0.09290328459497266,0.4621365479735276,-91.76303466333944,-85.60434703873423,617.224916572109
40,-2.7793937554752377,-0.09096094836934636,0.4506268565712384,-92.95310667249747,-84.57449604850378,616.9805646382646
41,-2.773449439967583,-0.09279550904854936,0.4351577159429086,-94.35656620176512,-83.58275738311592,620.256379054912
42,-2.7820617051816954,-0.09179550598781695,0.4119896005974471,-95.02297672527844,-82.20506659459903,618.7005914964318
43,-2.782015018201853,-0.0897421735689348,0.4215790048748812,-96.54322545276796,-81.30539977327345,618.3304654481246
44,-2.7822758372380894,-0.07555691350316979,0.4139036030920038,-98.76268246990058,-81.29501381354588,623.7088818137146
45,-2.7885429238392327,-0.06642678253583807,0.43907008484180077,-101.04444760844704,-80.98853442990983,626.1615778140483
46,-2.786762186766275,-0.0737025935698135,0.42869095210146085,-103.40241496999329,-80.45096599805733,627.7557254563071
47,-2.7964425928687553,-0.07216365235509845,0.4193911703338775,-105.3617706601551,-80.4286747209828,629.1376216948092
48,-2.7850291803384746,-0.07158021728631081,0.4762303219661296,-107.55095372493763,-79.77338941953342,627.4325885330722
49,-2.7788686384725767,-0.07001586283772104,0.5072423485352336,-109.5213748100149,-79.51784378306854,627.6368230861466
50,-2.782297717679892,-0.06904626804320291,0.5041792962195027,-110.76338901144194,-78.89723035289757,627.5314716271278
51,-2.779070256177916,-0.06438051538169609,0.5431063736775207,-112.99668765481599,-78.83035197142591,628.298485424461
52,-2.7773529926554903,-0.06067766376697975,0.5415123883310364,-113.7681380645777,-78.31822990563933,627.1281933571714
53,-2.7769805044107843,-0.055716711095551895,0.5671837206207343,-114.97788437033485,-77.98511752363288,627.6214985461993
54,-2.7735644631843708,-0.059726931225419326,0.543544574386773,-115.57467586676529,-77.64755679687286,628.5024689096491
