AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU24_r,AU25_r,AU26_r,frame
0.05895249545574188,1.7027738690376282,0.5984906107187271,0.036548355128616095,8.926946861720353e-06,2.816283702850342,3.358564754307736e-05,0.010423773201182485,3.414269983768463,0.314372256398201,0.0003221404040232301,0.020406858529895544,0.04112564492970705,0.16673848032951355,0.16673848032951355,0.008834119071252644,0.008834119071252644,0
0.03513879841193557,1.3100127875804901,0.2950667403638363,0.029136710800230503,1.2591214044732624e-05,2.84127414226532,3.988100161222974e-05,0.06460530683398247,4.242931306362152,0.1424915622919798,0.002444064011797309,0.033724866807460785,0.22763654589653015,0.15987448394298553,0.15987448394298553,0.006815331871621311,0.006815331871621311,1
0.03447899827733636,1.196725219488144,0.23819299414753914,0.02167182508856058,8.256935188910575e-06,3.0107223987579346,3.651984116004314e-05,0.03834054805338383,4.099002480506897,0.2568455971777439,0.00050194237701362,0.01772831310518086,0.10447263717651367,0.12442667037248611,0.12442667037248611,0.008805767283774912,0.008805767283774912,2
0.02251013880595565,0.8951427042484283,0.2648642845451832,0.017498699016869068,5.179414301892393e-06,3.3063682913780212,1.9165456706105033e-05,0.021392412018030882,3.8380154967308044,0.28651727363467216,0.00016641975889797322,0.016156253404915333,0.04398282617330551,0.0961793027818203,0.0961793027818203,0.011297579621896148,0.011297579621896148,3
0.018919907743111253,0.7214579731225967,0.24263890460133553,0.015118037117645144,4.321365452142345e-06,3.2598599791526794,1.2241531521794968e-05,0.017576940590515733,3.7946516275405884,0.28245214372873306,0.00010108673450304195,0.020769538823515177,0.024303875397890806,0.10585938580334187,0.10585938580334187,0.01360149122774601,0.01360149122774601,4
0.019081614445894957,1.0270018130540848,0.21817412227392197,0.008470918401144445,1.9270346740540845e-06,3.218737840652466,6.841372055532702e-06,0.004371328104753047,3.0218368768692017,0.4693771153688431,2.975772758873063e-05,0.024981952738016844,0.007782987668178976,0.11014589108526707,0.11014589108526707,0.014507841551676393,0.014507841551676393,5
0.016267859609797597,0.8261696994304657,0.23109827190637589,0.006696578348055482,1.9036579601561243e-06,3.3340251445770264,4.004667459867051e-06,0.0013592546747531742,2.9214340448379517,0.42793896049261093,4.326401267462643e-05,0.03861522767692804,0.01294311136007309,0.1735660620033741,0.1735660620033741,0.024593782145529985,0.024593782145529985,6
0.012668481795117259,0.5261603370308876,0.3120650351047516,0.007620187243446708,2.2148431355617504e-06,3.555694818496704,3.1759216767568432e-06,0.001075133404810913,3.1139591336250305,0.19636765122413635,6.606464012293145e-05,0.056130108423531055,0.015910662477836013,0.20013518631458282,0.20013518631458282,0.04458982031792402,0.04458982031792402,7
0.012648697011172771,0.36854565143585205,0.367024764418602,0.006987565429881215,1.6003158975763654e-06,3.612965941429138,2.1459277377289254e-06,0.0005915213114349172,2.99561470746994,0.13885989785194397,9.904228136292659e-05,0.056730033829808235,0.009268230642192066,0.14238957315683365,0.14238957315683365,0.03989886026829481,0.03989886026829481,8
0.00681578298099339,0.2382509782910347,0.47955814749002457,0.007134336628951132,1.6902605182167463e-06,3.5669708251953125,2.1158984964131378e-06,0.00044810905819758773,2.9165980219841003,0.13135377317667007,0.00017246704373974353,0.050836801528930664,0.013199305394664407,0.1598852127790451,0.1598852127790451,0.05334594286978245,0.05334594286978245,9
