AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU24_r,AU25_r,AU26_r,frame
0.01550500513985753,0.2978075481951237,0.5626481771469116,0.005398139473982155,2.150943458900656e-06,2.9297155141830444,1.3627295913920534e-06,4.995876679458888e-05,0.02799344714730978,0.2314383164048195,0.00023608856281498447,0.21565664559602737,0.024142067413777113,1.4778168499469757,1.4778168499469757,0.13466153293848038,0.13466153293848038,0
0.015763562405481935,0.08421966806054115,1.4280444383621216,0.0063596031395718455,2.6090086180374783e-06,2.267899215221405,3.751232782178704e-06,0.00032257197744911537,0.30618906021118164,0.2329762652516365,0.00039405262214131653,0.2931445837020874,0.02573222853243351,1.3951246440410614,1.3951246440410614,0.01898440415970981,0.01898440415970981,1
0.027919493149966,0.13587240129709244,0.8757767081260681,0.004429115215316415,3.292614678684913e-06,2.6429206132888794,4.79549214560393e-06,0.0005358528142096475,1.3496853411197662,0.18045565113425255,0.00034286975278519094,0.06583987735211849,0.028547130059450865,0.46311523765325546,0.46311523765325546,0.01787722809240222,0.01787722809240222,2
0.06544578820466995,0.37054073065519333,0.49238063395023346,0.004197742964606732,4.212229214317631e-06,3.4034040570259094,4.5154774852562696e-06,0.0010192745685344562,1.9753183424472809,0.17670601606369019,0.00014647916941612493,0.0150289386510849,0.02187177073210478,0.23340187966823578,0.23340187966823578,0.0380569975823164,0.0380569975823164,3
0.028628844302147627,0.6738222390413284,0.47844067215919495,0.0063088524620980024,7.016024596850912e-06,3.632833957672119,4.880919846073084e-06,0.024031640496104956,2.5006258487701416,0.12335862964391708,0.00014511549125018064,0.007836144068278372,0.03158253384754062,0.19755316898226738,0.19755316898226738,0.14647580683231354,0.14647580683231354,4
0.01957621891051531,0.9922584891319275,0.31661275774240494,0.004313807003200054,1.2276429970370373e-05,3.7019699811935425,9.409995413989236e-06,0.17799781635403633,3.7553051114082336,0.030289851129055023,0.0025643271510489285,0.011642843019217253,0.13217445462942123,0.07967745885252953,0.07967745885252953,0.19885944202542305,0.19885944202542305,5
0.033796289935708046,1.0600999742746353,0.18896004185080528,0.004045100649818778,1.5865517752899905e-05,3.8767987489700317,1.1665989632092533e-05,0.1398127805441618,3.7566637992858887,0.03656918881461024,0.0020357132598292083,0.0065384694607928395,0.09615067392587662,0.09267255663871765,0.09267255663871765,0.4532153159379959,0.4532153159379959,6
0.023557241074740887,1.1171244829893112,0.21991625428199768,0.0035615076194517314,1.1119054761365987e-05,3.8290733098983765,1.1442203913247795e-05,0.11030888184905052,3.7215468287467957,0.05465174559503794,0.001828578533604741,0.006007453193888068,0.09547929279506207,0.1266373973339796,0.1266373973339796,0.22317875176668167,0.22317875176668167,7
0.011912195477634668,0.9189022332429886,0.23358721286058426,0.002868521842174232,1.1946456197620137e-05,3.617144823074341,1.3345380693863262e-05,0.1999915950000286,3.368304967880249,0.08468342013657093,0.004452007124200463,0.010979898506775498,0.1251506432890892,0.18538951873779297,0.18538951873779297,0.23759908974170685,0.23759908974170685,8
0.02512980019673705,1.2625005841255188,0.11946169659495354,0.0031466930522583425,9.190655418933602e-06,3.5569867491722107,1.0948821227430017e-05,0.15671437606215477,3.0281248688697815,0.10837433859705925,0.002134135429514572,0.007505647372454405,0.13128425925970078,0.10025983676314354,0.10025983676314354,0.1788799837231636,0.1788799837231636,9
