frame,rx,ry,rz,tx,ty,tz
0,3.366438038492764,-0.5149534561402827,-0.5811989393015574,-5.162412188609257,184.4199616804884,910.9917359574381
1,3.521461329811037,-0.4256189371440906,-0.3216957898747089,5.332888670730166,153.52413571800128,876.3308817420489
2,3.495989402796662,-0.4183020607179948,-0.5007601910827515,5.202888388125561,137.53957314551636,898.0233811340744
3,3.5021137039286185,-0.3791566797497897,-0.505364727267208,5.73407228241961,126.80076531051354,945.2423551270069
4,3.534916952734003,-0.3465726237034227,-0.4988242163794343,3.3380944823700096,117.18674687167771,977.1728130404723
5,-2.6732491187081906,0.2484237486160697,0.3891285455742904,-0.13471457668302386,112.76854576222647,1037.4275230535495
6,-2.6497776338233954,0.26651930610091007,0.37807878720257476,-3.999123840967135,105.25421299733279,1041.5148407834213
7,-2.6473171653884453,0.2610086489752059,0.3965060341677687,-9.393140661814506,100.13586742574418,1052.0873236110765
8,-2.659550753836076,0.2836409046703757,0.4277003183982184,-15.633892523131326,98.39863619118363,1059.2199351594534
9,-2.6756815181966096,0.2961980779472654,0.5068976157319018,-24.44294519530357,100.6178691095985,1064.1631725292189
10,-2.670276235238811,0.29821978482734945,0.48275658662832943,-32.68911471628907,106.1706234473723,1053.562283539096
11,-2.6624704696822405,0.3338713952962939,0.5374079179882593,-43.86388762131479,116.92129244153014,1039.8931644091092
12,-2.636698346184785,0.3504773960285239,0.5615664375494994,-55.923429965234824,131.87955387965218,1003.8697598116293
13,0.3373733145135468,2.4581268474070046,-0.8122649701729473,73.78368024557166,-170.1668366030227,-1100.0635880736802
14,-3.066560208012206,0.3747724576009395,0.601303590822432,-103.59261252355988,187.61069030751133,1190.5982064659327
36,0.18454869165187338,2.138655986930837,-0.5976849456770492,114.63798602050402,-185.4313482155198,-784.3212463693471
38,-2.8731496808540404,0.3566865444871073,1.0055389865318698,-101.01639266398547,109.78378111736501,796.6515167121415
39,-24.40555427075807,-213.73127619411824,34.60796320697687,92.49837259702593,-80.47520022318413,-755.7968784496121
40,-2.8529455890782014,0.444895503909069,1.0255099495996642,-91.23204151658396,66.9022146140042,788.9485711341508
41,-3.8467324349875764,-28.959930745490322,0.6140065094612882,96.38989896538008,-55.85177944079719,-847.9172522282271
42,1.3219144831019536,15.128532035549497,-1.563323779816072,366.4279249500224,-214.02782037347683,-3616.2149583486444
43,0.15393090298985065,2.255996552747297,-0.10205940122873755,102.25049685049144,-37.22160450993438,-893.1960969513119
44,-3.0227998108934,0.2052906216160833,0.8665569563625792,-108.33870142211009,33.78551108083324,946.9229105781033
45,-3.024471470057541,0.19600594871322824,0.8799409412829089,-113.34377496746836,33.34032204867897,970.8866155419196
46,-3.0204315649371183,0.19379428425582254,0.8775824910336959,-116.84873147831337,32.76851764940879,981.1920863794014
47,-3.0349277415952436,0.2008557126676246,0.8214382813203721,-120.34953840467035,32.38828847358326,999.953694279495
48,-3.040470105152102,0.2158094664521829,0.7921100214866053,-122.69889377910202,31.457926137505314,1012.1573725475648
49,-3.0568313954737545,0.22221149568115742,0.7851776461758071,-124.35287793101814,30.153929906038588,1014.8978688654175
50,-3.058946934391666,0.20831099429590477,0.7869732498165868,-125.74161487054623,29.6592024684542,1014.4702797729196
51,-3.0644947144938053,0.21098275100585248,0.7494393570430097,-128.44710422725046,30.569888073748437,1026.3409443715752
52,-3.0416879486800297,0.19348408173420845,0.7567873631249391,-132.15829465638237,33.70416488652075,1051.615478014344
53,-3.0306284894892177,0.1954737655726698,0.7410950487815188,-133.71900880516156,35.84532371797157,1053.850761333129
54,-3.0257161577301743,0.19091918164607688,0.7628779431020578,-133.25090910604834,36.528916770244614,1042.4619953946615
55,-3.0106720541950707,0.1848335933882746,0.7559487204006101,-133.0885005722928,37.951682852549006,1038.9950124935792
56,-3.0029855419566034,0.17440487705732055,0.7482890440374712,-132.7455853168481,38.944730023935364,1032.7119934150091
57,-3.00034365121874,0.17857898333020775,0.7452221561025041,-131.69105693486983,39.54664536733795,1024.1985333094738
58,-3.003763883075468,0.18220129558323872,0.7471528867510911,-131.8247778727594,39.94183829606878,1025.556401343675
59,-3.004820982831078,0.1785036914928456,0.7621682918052481,-132.73170372466652,39.87609644840342,1030.9941959084033
60,-3.01436524347341,0.17853828018038112,0.7654204880888003,-132.53889115618833,39.05905771835273,1029.5627602880631
61,-3.0251446155990647,0.17452729725163127,0.7607286099098833,-131.79101564934126,38.075027603401836,1028.9140035690768
62,-3.0234496179314556,0.16989875398042315,0.7516832904003021,-131.0529655372078,37.23456870055424,1025.781850617304
63,-3.02741316128634,0.15684767224707022,0.753992654836735,-131.1808903177162,36.52676124660787,1029.1028694645452
64,-3.034956745847426,0.16185785823217053,0.7533321318866883,-129.90423023256233,36.01555388038634,1026.6966688236264
65,-3.034889376096909,0.16571851854971711,0.7227117661861585,-128.5667281450515,36.485113670548195,1029.8919687293085
66,-3.028135465664786,0.16599474235265604,0.7314603316483632,-128.86499615239225,38.83751043616539,1048.7292776026293
67,-3.0604303620968194,0.15801621215793882,0.6823291776338731,-126.5186360856525,42.09556001415642,1062.537619324654
68,-3.0414511678779568,0.13976588382600158,0.6526754019685552,-123.3394947296963,46.32463468340504,1065.0983685427223
69,-3.049259491948669,0.12342684906052123,0.598521555087183,-120.59033984597208,51.578941879520436,1082.7210870495153
70,-3.046806124396662,0.11684301107906449,0.5393195607941536,-117.32645287599635,56.08273511059164,1091.2754524903864
71,-3.023221935045503,0.10931274025125236,0.4368826843335186,-113.1123444548164,61.51200985471607,1101.1635485213571
72,-2.992047380676052,0.1135332359666478,0.4229413027428275,-111.03003791260417,65.92655580688532,1107.873790176184
73,-2.9485808835597367,0.12011001418704349,0.3586941301181901,-108.6431715269039,70.50430396903936,1115.8351047818276
74,-2.9332924978163377,0.13209176701336736,0.31368009063865093,-106.99110628196085,73.18547377451443,1120.6460433154634
75,-2.9059846407178953,0.1456294159523796,0.32663979116521774,-107.16336529741156,75.08677534407396,1114.40532665547
76,-2.8975492464944312,0.15111714894772663,0.2769967494203147,-107.07771444824255,76.26083651306654,1114.696848604003
77,-2.8664362877490515,0.16973181496199455,0.2987500136168506,-107.71483488494181,77.50122958643318,1107.915323953561
78,-2.8580204587579074,0.1753853783701116,0.27328929301638544,-108.05513055204433,78.34121226820152,1105.6252180551053
79,-2.8459871549022213,0.1854687821258801,0.2721549396548525,-108.05621932456783,78.84489254200355,1100.3387559761609
80,-2.8425309135587145,0.19990849243972317,0.2918086231764232,-108.3480124300543,79.56509772365224,1097.2647169983247
81,-2.821914090110871,0.2132630129112628,0.26631278379118734,-107.77512939178715,80.729947069728,1092.4008392191147
82,-2.813881768002858,0.20993021837704096,0.22340778462000555,-106.96045522782204,81.78772066437138,1094.7141855286843
83,-2.8083286715733307,0.20148624107309426,0.21301500475919155,-106.47001874283856,82.25163124489693,1093.8058467892647
