frame,left_gx,left_gy,left_gz,right_gx,right_gy,right_gz
0,-0.42432849407196044,-0.24008083045482637,0.015559688210487366,-0.4854351103305817,-0.2551287204027176,0.021923601627349854
1,-0.4224293291568756,-0.23879532516002655,0.014875596389174461,-0.48653515577316286,-0.2540179371833801,0.022799473255872726
2,-0.4194579243659973,-0.23858599066734315,0.014593646861612797,-0.4838718235492706,-0.2528673470020294,0.02345910295844078
3,-0.41729167103767395,-0.23984778821468353,0.015850985422730446,-0.4844167768955231,-0.25674796998500826,0.025072390213608742
4,-0.4128366470336914,-0.23971492648124695,0.016175953671336174,-0.4839008808135986,-0.25942075848579405,0.02592923864722252
5,-0.40974475145339967,-0.24065039157867432,0.01685566082596779,-0.4809018611907959,-0.26188263297080994,0.027658358216285706
6,-0.40819490551948545,-0.24309346973896026,0.01706494204699993,-0.4799357235431671,-0.26328896880149844,0.02862812951207161
7,-0.4053225636482239,-0.24397671222686768,0.01727314107120037,-0.4780105948448181,-0.265407121181488,0.029532823711633682
8,-0.40296378135681155,-0.24448945820331575,0.01699945703148842,-0.4785339593887329,-0.2671563267707825,0.03029022365808487
9,-0.4003537893295288,-0.24628477096557616,0.017800508067011833,-0.475946307182312,-0.267021119594574,0.032448481768369675
10,-0.3962720036506653,-0.250603049993515,0.01619202271103859,-0.47133046984672544,-0.2693038284778595,0.03286522254347801
11,-0.3912199139595032,-0.2494959354400635,0.016355928033590317,-0.46884805560112,-0.26896886229515077,0.03413774073123932
12,-0.3884022533893585,-0.2504237800836563,0.016643935814499855,-0.4645687401294708,-0.2698592901229858,0.035475194454193115
13,-0.38486869931221007,-0.25297175645828246,0.015835292637348175,-0.462386953830719,-0.2775602638721466,0.03625371679663658
14,-0.3805947661399841,-0.25650662183761597,0.017156727612018585,-0.45573641657829284,-0.27676514387130735,0.03786333277821541
15,-0.37731821537017823,-0.2585878252983093,0.015485057607293129,-0.45355318784713744,-0.27717502117156984,0.03727346286177635
16,-0.3718900978565216,-0.26112223863601686,0.016470445320010185,-0.449152398109436,-0.28103260397911073,0.039376381784677505
17,-0.3699405133724213,-0.2655732810497284,0.015813056379556656,-0.44615421891212464,-0.2838616192340851,0.039669521152973175
18,-0.3637586236000061,-0.26709169149398804,0.016214950010180473,-0.44335373044013976,-0.29119147062301637,0.04090951755642891
19,-0.36342486143112185,-0.27373056411743163,0.016308581456542015,-0.4381118714809418,-0.2939808309078217,0.04127644747495651
20,-0.363602614402771,-0.27807493805885314,0.01613633520901203,-0.43930527567863464,-0.2939999461174011,0.04161752760410309
21,-0.35931752920150756,-0.28069993257522585,0.01603902317583561,-0.43589789867401124,-0.29472805857658385,0.0426420122385025
22,-0.3586083292961121,-0.28432310223579405,0.016331017017364502,-0.43203358054161073,-0.294866144657135,0.043277136981487274
23,-0.3575456261634827,-0.2862109184265137,0.016938580200076103,-0.43139604926109315,-0.30076065063476565,0.043853484094142914
24,-0.3590329110622406,-0.2896122932434082,0.01775013469159603,-0.43276695609092714,-0.2988088846206665,0.04508478194475174
25,-0.36048051714897156,-0.2891929388046265,0.01644357480108738,-0.4339643597602844,-0.2963241696357727,0.0450761616230011
26,-0.361339145898819,-0.28814874291419984,0.017346307635307312,-0.4370746433734894,-0.3038072526454926,0.044766347855329514
27,-0.3631111443042755,-0.2874431133270264,0.017076192423701286,-0.4393163859844208,-0.30044484734535215,0.044122252613306046
28,-0.3625081181526184,-0.2828172445297241,0.01832171529531479,-0.44151846766471864,-0.3046485185623169,0.04458029568195343
29,-0.36598496437072753,-0.27834685444831847,0.018026214092969894,-0.4475473999977112,-0.3056798577308655,0.043796904385089874
30,-0.3666797161102295,-0.2647687792778015,0.01628914847970009,-0.44986780881881716,-0.28854977488517763,0.04306955263018608
31,-0.3705613076686859,-0.24845272898674012,0.013442686758935452,-0.4524399220943451,-0.26355689764022827,0.04306771978735924
32,-0.3653403103351593,-0.226618292927742,0.013959272764623165,-0.4515974760055542,-0.2500629335641861,0.042158544063568115
33,-0.3613121807575226,-0.20247418880462648,0.010503986850380898,-0.4432976722717285,-0.22885960936546326,0.040158748626708984
34,-0.3610436499118805,-0.17648444175720215,0.006942981854081154,-0.44843276143074035,-0.20359974205493928,0.03824194148182869
35,-0.36286607980728147,-0.14883632063865662,0.0008339500054717064,-0.44528999328613283,-0.17283999025821686,0.0352092906832695
36,-0.3644721806049347,-0.11706300526857376,-0.0007922730292193592,-0.44595983624458313,-0.13960189521312713,0.03208786994218826
37,-0.3648286759853363,-0.0849064439535141,-0.0026066757272928953,-0.44368853569030764,-0.10459513366222381,0.030156129971146584
38,-0.36783230900764463,-0.05758142024278641,-0.007424978073686361,-0.44407910108566284,-0.07278345227241516,0.027367383241653442
39,-0.3723976254463196,-0.0356364831328392,-0.008920702151954174,-0.4454836666584015,-0.04764234721660614,0.022446442395448685
40,-0.3761982321739197,-0.017910757660865785,-0.011371598578989506,-0.44643223881721494,-0.027949684858322145,0.01784832403063774
41,-0.37470610737800597,-0.002617625892162323,-0.011005655862390995,-0.4454027473926544,-0.012880197167396546,0.017424248158931732
42,-0.3726841747760773,-0.001413486897945404,-0.015798507258296013,-0.4400549054145813,0.0007805958390235901,0.014860718511044979
43,-0.3738219976425171,-0.0033449552953243255,-0.018754804506897926,-0.4379915654659271,0.005335504561662674,0.01340095978230238
44,-0.3655469298362732,-0.00013637319207191468,-0.021578112617135048,-0.43191416263580323,0.006586339324712753,0.014944161288440228
45,-0.3549182891845703,-0.01052355095744133,-0.023741910234093666,-0.42504838705062864,0.004855772107839584,0.01377294585108757
46,-0.35114921927452086,-0.013410530239343642,-0.024998299777507782,-0.4166631639003754,0.004670211672782898,0.014386380091309547
47,-0.35110182762145997,-0.013530206680297852,-0.028916504234075546,-0.4116502046585083,0.00528281107544899,0.016833163797855377
48,-0.34535873532295225,-0.015707945823669432,-0.02870231866836548,-0.40177237391471865,0.006070370972156525,0.01765642687678337
49,-0.3401577711105347,-0.02235068455338478,-0.03003108501434326,-0.394866806268692,0.0051856979727745054,0.018729770556092262
50,-0.33840233087539673,-0.029855933040380478,-0.029929084703326225,-0.3853791058063507,-0.00579783245921135,0.02009776048362255
52,-0.3228409230709076,-0.024333341419696806,-0.02728445641696453,-0.3529637813568115,-0.010645386576652528,0.02351197972893715
53,-0.3201868772506714,-0.030372633785009383,-0.029138125479221344,-0.3570116341114044,-0.010228126496076583,0.025433672592043877
97,-0.34613142609596254,-0.03465079218149185,-0.024586018174886703,-0.40515493750572207,-0.026711179316043852,0.02688695304095745
98,-0.3516434371471405,-0.03523880168795586,-0.02499166689813137,-0.4037520051002502,-0.02920915186405182,0.025442738085985184
99,-0.36030280590057373,-0.016896357387304307,-0.02665773592889309,-0.4065817654132843,-0.014254038780927658,0.023260215297341347
100,-0.3650618076324463,-0.004405001550912857,-0.028871644288301468,-0.4127495110034943,-0.0073852092027664185,0.018868466839194298
101,-0.36971291303634646,0.009058564156293868,-0.027974281460046768,-0.42319355607032777,0.0022431738674640656,0.017990628257393837
102,-0.3676645517349243,0.007334171235561371,-0.026343045756220818,-0.429446405172348,-0.008713041990995407,0.01770295947790146
103,-0.3715215027332306,0.0007973797619342804,-0.02653793804347515,-0.43706327080726626,-0.008064257353544236,0.016388172283768654
104,-0.3781825006008148,-0.004152888804674149,-0.02707601711153984,-0.44264920949935915,-0.012144748121500015,0.013241911306977272
105,-0.3845991909503937,-0.003932547569274902,-0.02676554024219513,-0.45127094388008115,-0.015702414512634277,0.010056965984404087
106,-0.38968718647956846,0.0012865781784057618,-0.02358344756066799,-0.4584778666496277,-0.015560740977525711,0.007780271116644144
107,-0.39574689865112306,-0.00036740154027938845,-0.023852365091443062,-0.4655122756958008,-0.018708840757608414,0.0073471954092383385
108,-0.39847583174705503,0.0041735775768756865,-0.021608414128422737,-0.4681329786777496,-0.01432066410779953,0.0058830962516367435
109,-0.3992477774620056,0.0008125975728034973,-0.01827419549226761,-0.4745810627937317,-0.016987073048949242,0.005919956602156162
110,-0.4062564790248871,-0.0008947201073169708,-0.018136586993932724,-0.4815256237983704,-0.027296197414398194,0.006392344832420349
111,-0.4073082447052002,0.002320737391710281,-0.015891043469309807,-0.48475849628448486,-0.023111779242753983,0.00517353555187583
112,-0.41248775720596315,0.003843782842159271,-0.013637837953865528,-0.4890442430973053,-0.01641475409269333,0.006684532854706049
113,-0.4112091541290283,0.0008507497608661651,-0.013550423085689545,-0.49004889726638795,-0.015815220028162002,0.006933090277016163
114,-0.4143956065177917,0.0009067855775356293,-0.011825883761048317,-0.48970295786857604,-0.0025702156126499176,0.007409329991787672
115,-0.41716758012771604,-0.0029062725603580474,-0.010512657463550568,-0.495783132314682,-0.008055803924798965,0.0096829729154706
116,-0.4190782308578491,-0.007228506356477737,-0.010539957322180271,-0.5001020669937134,-0.011487635970115661,0.009765053167939186
117,-0.41913052201271056,-0.005395925045013428,-0.00958353839814663,-0.5052761673927307,0.003739456832408905,0.009172741323709488
118,-0.42216162085533143,-0.0062458857893943785,-0.009259534999728203,-0.5088646113872528,0.0035019747912883757,0.009781173430383205
119,-0.4251804769039154,-0.007762463390827179,-0.00860993005335331,-0.5104686498641968,0.004642844200134277,0.008900193497538567
120,-0.42506779432296754,-0.006381964683532715,-0.008804548531770706,-0.51064031124115,0.006000670790672302,0.010049945674836636
121,-0.42701929807662964,-0.00412738248705864,-0.00905050989240408,-0.5114256262779235,0.005379869043827057,0.009739565663039684
122,-0.42697328329086304,-0.0016952410340309143,-0.008743572980165482,-0.5107760310173035,0.004968060553073883,0.007655822206288576
123,-0.42542890906333924,-0.0020030781626701353,-0.009166205301880836,-0.5107093930244446,0.0054093137383461,0.008691869676113129
124,-0.4267046511173248,-0.005270223319530487,-0.008077753707766533,-0.5111240744590759,0.005465766787528992,0.009347070008516312
125,-0.42449240684509276,-0.006698787212371826,-0.00663936510682106,-0.5108929991722106,0.006021253764629364,0.010560393333435059
126,-0.42454909682273867,-0.004533853381872177,-0.004639349412173033,-0.510264790058136,0.006632943451404571,0.01165879424661398
127,-0.42396657466888427,0.0011265896260738372,-0.004439143929630518,-0.5112867593765259,0.0050272844731807705,0.010950908064842224
128,-0.4257323324680328,-0.0033629901707172396,-0.0028871167451143265,-0.5109715938568116,0.005821225047111511,0.013684590347111225
129,-0.42113867998123167,0.005290950834751129,-0.004277579486370087,-0.508621609210968,0.004171298444271087,0.0138802295550704
130,-0.4257635951042175,0.007065781950950622,-0.0030266945250332355,-0.5127200365066529,-0.006772638112306595,0.012743622995913029
131,-0.4244809031486511,0.007280665636062622,-0.0022843368351459503,-0.5122129082679748,-0.010180649906396865,0.013470550067722797
132,-0.42658711075782774,0.005995510518550873,-0.0038629225455224514,-0.503827428817749,-0.005857978016138077,0.012488104403018951
133,-0.4288116812705994,0.007429231703281402,-0.00376777327619493,-0.5110435128211975,-0.007637214660644531,0.011996672488749027
134,-0.43086565732955934,0.0064975500106811525,-0.001266566920094192,-0.5132871627807617,-0.006623560935258866,0.014127284288406372
135,-0.43568138480186464,0.006289140880107879,-0.0019252484198659658,-0.5187628149986268,-0.008339599519968034,0.014544256031513214
136,-0.4300813555717468,0.00374528169631958,-0.0020918978843837976,-0.5185298204421998,-0.0061583325266838075,0.016102585941553116
137,-0.4318126797676086,-0.0018110878765583039,-0.0028833486139774323,-0.5226081728935241,-0.007818950712680817,0.015539771877229214
138,-0.43315050601959226,-0.0029791370034217834,-0.0041430359706282616,-0.5256759643554687,-0.0064483024179935455,0.01590370014309883
139,-0.4361240386962891,0.00017746686935424805,-0.005251856055110693,-0.5280320763587951,-0.006170428544282913,0.013878902420401573
140,-0.4388751804828644,0.006012864410877228,-0.004143024794757366,-0.5312147259712219,-0.004142732918262481,0.014423980377614498
141,-0.4382540285587311,0.00758935809135437,-0.0030430189799517393,-0.5337800860404969,-0.0041759215295314785,0.013872982002794743
142,-0.4415761113166809,0.004674859344959259,-0.0031295132357627153,-0.5351866483688354,-0.002931433171033859,0.013977285474538803
143,-0.44328367710113525,0.0024748705327510834,-0.0042329165153205395,-0.5363934397697449,-0.004048785567283631,0.012075777165591717
144,-0.44668892621994016,0.0005107283592224121,-0.002395438030362129,-0.5382030248641968,-0.0023832798004150392,0.012875663116574287
145,-0.4501709520816803,-0.0011596575379371644,-0.0017273382982239127,-0.5409163236618042,-0.00535404086112976,0.012594240717589855
146,-0.4502684652805328,0.003676736354827881,-0.0029062877874821424,-0.5414762139320374,-0.006663106381893158,0.012851236388087273
147,-0.45363604426383974,0.00020981207489967346,-0.0009557036100886762,-0.5426412343978881,-0.010179870575666428,0.013180790469050407
148,-0.4513361036777496,0.0021324865520000458,-8.979450649349019e-05,-0.542857539653778,-0.009646178036928178,0.013700093142688274
149,-0.45209243297576907,0.0035882599651813505,-8.878381049726158e-05,-0.5443721294403077,-0.005974690616130829,0.012391609139740467
150,-0.4512903273105621,-0.0001249566674232483,-0.0014028354780748487,-0.544364583492279,-0.0026718303561210632,0.010643360204994678
151,-0.45376654863357546,0.0005145736038684845,-0.001835404778830707,-0.5441730499267579,-0.00101192444562912,0.012075548991560936
152,-0.45253840684890745,-0.0019296042621135712,-0.0034122054930776358,-0.5440255641937256,-0.0004976421594619751,0.010814781300723553
153,-0.45474602580070494,0.0023892633616924286,-0.00254566571675241,-0.5463329076766967,-9.716004133224488e-05,0.010645238682627678
154,-0.456011164188385,0.0025421686470508574,-0.0020333838183432817,-0.547549593448639,4.965886473655701e-05,0.010894921608269215
155,-0.4559243381023407,0.0007634066045284271,-0.0026691879611462355,-0.5488466382026672,-0.0005638107657432556,0.009785969741642475
156,-0.4555621564388275,0.004681944102048874,-0.0010681147687137127,-0.5501554846763611,-0.0016743987798690796,0.011865473352372646
157,-0.45891610383987425,-0.0008910544216632843,-0.0014591081999242306,-0.5504553437232971,-0.002354557067155838,0.010922662913799286
158,-0.46157239079475404,-0.0038343504071235656,0.0003869612992275506,-0.5518446326255798,-0.0021963953971862794,0.011478145606815815
159,-0.4596404075622559,-0.00323784202337265,-0.0006973998388275504,-0.5518909335136414,-0.002035517245531082,0.011785724200308323
160,-0.46158136129379274,0.0011441029608249664,-0.0012536441208794713,-0.5531690835952758,-0.003982368111610413,0.010439200326800346
161,-0.46476181149482726,0.0044685274362564085,-0.00020685786148533225,-0.5537378549575805,-0.004618898779153824,0.010823222808539867
162,-0.46339607834815977,0.004162354767322541,0.0006116301519796252,-0.5553779363632202,-0.007770763337612152,0.011802962981164455
163,-0.46525126695632935,0.0017287172377109528,0.0006374816293828189,-0.5562442421913147,-0.009095308929681778,0.010650225915014744
164,-0.4613461434841156,0.0055520996451377865,0.0006742499535903335,-0.5568115949630738,-0.009724926948547364,0.010409299284219742
165,-0.46754388213157655,0.008962638676166534,0.001403092173859477,-0.5575008749961853,-0.010440293699502945,0.010197075083851814
166,-0.4645547688007355,0.0009671851992607116,0.0011372852604836226,-0.5571818590164185,-0.011101438850164413,0.011928091756999493
167,-0.46877444386482237,0.007436569035053253,0.00280169490724802,-0.5552093744277954,-0.01237274557352066,0.013286159373819828
168,-0.46986852288246156,0.005023972690105438,0.002344566397368908,-0.5529020428657532,-0.011212921142578125,0.014137370511889458
169,-0.47239555716514586,0.0031610891222953797,0.0031368997879326344,-0.5539133667945861,-0.011244450509548188,0.014154870063066483
170,-0.47118765115737915,0.006004795432090759,0.0032492615282535553,-0.5539851784706116,-0.011201232671737671,0.014523033052682877
171,-0.4734083592891693,0.007758063077926636,0.004013399593532085,-0.5538870811462402,-0.011470318585634232,0.014897842891514301
172,-0.4738299071788788,0.008342821896076203,0.003791646333411336,-0.5545073986053467,-0.011644719541072846,0.0143539197742939
173,-0.4729271411895752,0.0049137607216835025,0.003685401752591133,-0.5555707454681397,-0.012682775408029557,0.013942328281700611
174,-0.4725553274154663,0.006585924327373505,0.004041397012770176,-0.5534238696098328,-0.01451166272163391,0.012386537156999111
175,-0.47277073860168456,0.006925031542778015,0.004393232055008411,-0.5540738821029663,-0.01468873992562294,0.013947229832410812
176,-0.4782067537307739,0.005801963806152344,0.004150982480496168,-0.5567729353904725,-0.013885612785816192,0.014686166308820248
177,-0.4772423982620239,0.007835185527801514,0.00288347783498466,-0.5575562596321106,-0.013542716950178146,0.013595360331237316
178,-0.4783962845802307,0.004557222127914429,0.004035606049001217,-0.558448851108551,-0.01311347633600235,0.014295642264187336
179,-0.48031710982322695,0.0050381854176521305,0.0024960532318800688,-0.5577388405799866,-0.014457707107067109,0.012329553253948689
180,-0.4797831356525421,0.0074480041861534115,0.004730544053018093,-0.5563171148300171,-0.017844949662685395,0.01367598120123148
181,-0.47888875007629395,0.0070710316300392154,0.004736264236271381,-0.5550847530364991,-0.020909900218248366,0.013780399225652218
182,-0.47780433893203733,0.005964122712612152,0.006149584893137217,-0.5550446391105652,-0.024964579194784165,0.013553719036281109
183,-0.4774577856063843,-0.003985415399074555,0.006923729088157415,-0.5550390720367432,-0.028752513229846954,0.01616484671831131
184,-0.47713780403137207,-0.010334888845682145,0.0066754501312971115,-0.5535922527313233,-0.03319965824484825,0.016061482951045036
185,-0.4751858711242676,-0.017153795063495635,0.0064879609271883965,-0.5493874669075012,-0.038386689871549605,0.016478005796670914
186,-0.4732383072376251,-0.022722722589969636,0.006326104514300823,-0.5486327171325683,-0.04167987331748009,0.018562419340014458
187,-0.47124133110046384,-0.027611581981182097,0.005121116992086172,-0.5457923889160157,-0.046621281653642654,0.019091617316007614
188,-0.4697937309741974,-0.033077648282051085,0.005137001629918814,-0.5428340792655945,-0.05121930986642838,0.019121753051877022
189,-0.4680259883403778,-0.03653676062822342,0.00620192289352417,-0.5443698167800903,-0.054014844447374345,0.0210080798715353
190,-0.46612878441810607,-0.041405583173036574,0.00611124886199832,-0.5399114966392518,-0.05871465131640434,0.021018540486693382
191,-0.4639314830303192,-0.04558591991662979,0.00716516375541687,-0.5379593849182129,-0.06253648921847343,0.021984653547406197
192,-0.4623713970184326,-0.05104281157255173,0.008123873732984066,-0.53836088180542,-0.06648661494255066,0.022645248100161552
193,-0.4610829472541809,-0.05902013778686523,0.00876048393547535,-0.5339015364646912,-0.0750269427895546,0.02181680127978325
194,-0.46082158088684083,-0.06639028042554855,0.009522540494799614,-0.5333680033683776,-0.08188599944114686,0.022294260561466217
195,-0.46265214681625366,-0.07585870772600174,0.011553093791007996,-0.5348288416862488,-0.08983048796653748,0.022003551945090294
196,-0.46447561383247377,-0.08391249179840088,0.01326399203389883,-0.538185429573059,-0.09672063440084458,0.020504523068666458
197,-0.46744397282600403,-0.09339560866355896,0.014237208291888237,-0.5387925744056702,-0.10509024709463119,0.01938929781317711
198,-0.4733079791069031,-0.10598201304674149,0.016894971951842308,-0.5420287847518921,-0.11768130213022232,0.01898152381181717
199,-0.4801720380783081,-0.1154433935880661,0.01999986171722412,-0.5511543869972229,-0.1296161726117134,0.017951009795069695
200,-0.4883190214633942,-0.129585599899292,0.02284523844718933,-0.5635115504264832,-0.14318618476390838,0.015478212386369705
201,-0.5008058249950409,-0.14867763221263885,0.023966483771800995,-0.5732287764549255,-0.16151080429553985,0.012946005910634995
202,-0.5068180739879609,-0.17168469727039337,0.026546522974967957,-0.5806538224220276,-0.1842654675245285,0.011370360851287842
203,-0.5154825091362,-0.19669432640075685,0.028513098135590553,-0.5871043086051941,-0.20979807078838347,0.010434833355247974
204,-0.5198891401290894,-0.2230275183916092,0.030278079211711884,-0.5897704839706421,-0.2375039577484131,0.011231807060539722
205,-0.5214644432067871,-0.24785423576831817,0.031142771244049072,-0.5898197650909424,-0.26299368143081664,0.01212907675653696
206,-0.520185649394989,-0.26750163435935975,0.03289235383272171,-0.5867035627365113,-0.2838440716266632,0.012386753223836422
207,-0.5179280042648315,-0.28275337219238283,0.03222154453396797,-0.5826362252235413,-0.2997785747051239,0.010384048335254192
208,-0.5111143946647644,-0.289802211523056,0.03126051276922226,-0.577465295791626,-0.30697346329689024,0.010249336250126362
209,-0.5061853706836701,-0.2912761926651001,0.0315106064081192,-0.5729173421859741,-0.3073089122772217,0.011300432495772839
210,-0.5026415109634399,-0.2907986581325531,0.03127412497997284,-0.5690985083580017,-0.3063196539878845,0.011238014325499535
211,-0.500323486328125,-0.29105138778686523,0.03136275336146355,-0.5674198269844055,-0.30473004579544066,0.01048011239618063
212,-0.5011689782142639,-0.29134045243263246,0.03063322603702545,-0.565896475315094,-0.3061393857002258,0.010735506191849709
213,-0.5028974771499634,-0.2943872809410095,0.030718112364411354,-0.5654631376266479,-0.30982198715209963,0.010787345468997955
214,-0.5058372378349304,-0.2973453938961029,0.030792441219091415,-0.5627609848976135,-0.31403475999832153,0.00988691858947277
215,-0.5050365209579468,-0.2991682529449463,0.02928921766579151,-0.560319697856903,-0.31666553020477295,0.010040045715868473
216,-0.5022293090820312,-0.2981641232967377,0.029217204079031944,-0.5591241478919983,-0.316148042678833,0.011325635015964508
217,-0.49830520153045654,-0.2924137473106384,0.02961948700249195,-0.5568926334381104,-0.31310020089149476,0.011741979978978634
218,-0.49733700752258303,-0.29253351092338564,0.027634475380182266,-0.5552366018295288,-0.3092089772224426,0.011604087427258492
219,-0.48865826725959777,-0.28961026668548584,0.027054408565163612,-0.5505506753921509,-0.30417139530181886,0.012399067170917988
220,-0.48565136194229125,-0.2888944685459137,0.026169894263148308,-0.5449689030647278,-0.2993169665336609,0.0132728461176157
221,-0.4806609690189362,-0.2852057158946991,0.026176512241363525,-0.5397087335586548,-0.2948109984397888,0.013784038834273815
222,-0.47422558069229126,-0.28382405638694763,0.026509573683142662,-0.5346838474273682,-0.29334275126457215,0.015204157680273056
223,-0.4702067732810974,-0.28228774666786194,0.026015184819698334,-0.5286137819290161,-0.29300999641418457,0.016691885888576508
224,-0.4611183524131775,-0.28511213660240176,0.025445779785513878,-0.5240595936775208,-0.29437688589096067,0.01740795001387596
225,-0.4570890247821808,-0.28997777700424193,0.024899041280150414,-0.5154902935028076,-0.2972146928310394,0.019434895366430283
226,-0.4502173364162445,-0.2960434019565582,0.024749264121055603,-0.5088731169700622,-0.3017382681369781,0.02051427587866783
227,-0.4436882078647614,-0.30079454779624937,0.02484511397778988,-0.505045086145401,-0.3064926266670227,0.022230034694075584
228,-0.4388255298137665,-0.307375556230545,0.024583732709288597,-0.4999535620212555,-0.31108357906341555,0.02247643657028675
229,-0.4335004031658173,-0.3123504936695099,0.024473797529935837,-0.49521650075912477,-0.31645049452781676,0.023188484832644463
230,-0.42889088988304136,-0.31943508982658386,0.0248325876891613,-0.4900472819805145,-0.32137539982795715,0.024507205933332443
231,-0.4226330161094666,-0.3250649213790894,0.023809267207980156,-0.4864063262939453,-0.325920957326889,0.025463465601205826
232,-0.4218895614147186,-0.3302149295806885,0.022414665669202805,-0.48243828415870665,-0.3289887487888336,0.02589466981589794
233,-0.4130614995956421,-0.33011686205863955,0.021499022841453552,-0.4783386290073395,-0.33147515058517457,0.025933995842933655
234,-0.41006978154182433,-0.33200382590293886,0.020937195047736168,-0.4758082449436188,-0.33104845881462097,0.02674800716340542
235,-0.4076422154903412,-0.3331722140312195,0.020724574103951454,-0.4730400085449219,-0.32950106263160706,0.02732919715344906
236,-0.40498778223991394,-0.3324128746986389,0.02044551633298397,-0.47033161520957945,-0.3281704246997833,0.02687809430062771
237,-0.40456283688545225,-0.33253859281539916,0.020134681835770607,-0.4679376482963562,-0.3266078233718872,0.027807151898741722
238,-0.40232829451560975,-0.3317354381084442,0.019878268241882324,-0.46735699772834777,-0.32523666620254515,0.028211627155542374
239,-0.3987280189990997,-0.3300540506839752,0.01934238336980343,-0.4663930654525757,-0.32173995971679686,0.028251411393284798
240,-0.3980248212814331,-0.3281753361225128,0.018585192039608955,-0.4647768259048462,-0.3206565141677856,0.028544459491968155
241,-0.39821964502334595,-0.328492671251297,0.01856650970876217,-0.4631767511367798,-0.3206099808216095,0.027798764407634735
242,-0.3970030903816223,-0.32750142812728883,0.018450919538736343,-0.46336583495140077,-0.3199056625366211,0.028474772348999977
243,-0.39663020968437196,-0.327425891160965,0.018392106518149376,-0.4638098359107971,-0.31887715458869936,0.02841276116669178
244,-0.39677979350090026,-0.32632836103439333,0.018306614831089973,-0.46429775953292846,-0.31710975170135497,0.028251701965928078
245,-0.396280837059021,-0.3233128249645233,0.01853962056338787,-0.4638428509235382,-0.31713187098503115,0.027310585603117943
246,-0.3968639850616455,-0.324115389585495,0.019323289394378662,-0.46498796343803406,-0.31563533544540406,0.027841202914714813
247,-0.3955393970012665,-0.32255242466926576,0.019307874143123627,-0.4638636767864227,-0.3143754243850708,0.027862388640642166
248,-0.3960033476352692,-0.3230381727218628,0.019065916538238525,-0.4642194628715515,-0.31406293511390687,0.028006454929709435
249,-0.3952835381031036,-0.3230639696121216,0.01889839954674244,-0.46399998664855957,-0.3132285296916962,0.027714470401406288
