How positive or negative did this trial feel?,How calm or activated did you feel in this trial?,How in control did you feel during this trial?,What was your primary emotion during this trial?,"If the robot failed, which of the below corrections do you think would have helped your communication? (Pick Top 3)","If the robot failed, which non-verbal behaviors would have improved your communication."
4,2,4,Relief,It should either say 'i dont understand' or give its best guess. Something in the middle is even more frustrating.,"Lights pulsing or flashing briefly to show that the robot detected an error, A visual reset animation such as dimming and re-brightening drawer lights, Smaller the screen the better - should be haptic / physical buttons. Someone could get good at remembering where buttons are instead of navigating menus in dire situations."
