AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU24_r,AU25_r,AU26_r,frame
0.15426558442413807,0.8810281008481979,0.21478015929460526,0.0036652700509876013,6.372094389917038e-06,2.8528887033462524,5.953108029643772e-05,0.001457025355193764,0.001702307490631938,0.024100779555737972,0.10977142490446568,0.19339343532919884,0.07165052462369204,0.05324218422174454,0.05324218422174454,0.003419849672354758,0.003419849672354758,0
0.33089421689510345,0.8335374295711517,0.15496487729251385,0.005566534819081426,9.585091902408749e-06,3.2555773854255676,7.501656909880694e-05,0.0006318593659671023,0.0008513850480085239,0.014338241890072823,0.04319578409194946,0.10709729045629501,0.0581563962623477,0.06590091157704592,0.06590091157704592,0.005732699646614492,0.005732699646614492,1
0.16447493806481361,0.3465292975306511,0.33441103994846344,0.00525308249052614,5.703792567146593e-06,2.913876175880432,4.512593022809597e-05,0.0001769666232576128,0.00022682383132632822,0.015526725910604,0.01154597382992506,0.06897266488522291,0.050290655344724655,0.05506611429154873,0.05506611429154873,0.014428540598601103,0.014428540598601103,2
0.1763743720948696,0.3783552348613739,0.3581143543124199,0.0045216133003123105,7.053352533148427e-06,3.1516900658607483,6.235640739760129e-05,0.00020822446458623745,0.00017910073438542895,0.010641259141266346,0.008301370544359088,0.10809510946273804,0.03815067233517766,0.0650887843221426,0.0650887843221426,0.009070298401638865,0.009070298401638865,3
0.2080594189465046,0.4482426866889,0.30820075422525406,0.0052120495820418,8.243237061833497e-06,3.3261191844940186,5.585231065197149e-05,0.0002061549821519293,0.00013710823623114266,0.009162032511085272,0.010876377345994115,0.1122589223086834,0.0357048655860126,0.058166999369859695,0.058166999369859695,0.010814114939421415,0.010814114939421415,4
0.2122010849416256,0.5356220155954361,0.2343215048313141,0.005690929247066379,1.013848077491275e-05,3.352370262145996,6.212107564351754e-05,0.0002590698568383232,0.00028004375053569674,0.009316708310507238,0.031946643721312284,0.11508679948747158,0.0611362187191844,0.04527728073298931,0.04527728073298931,0.008255349239334464,0.008255349239334464,5
0.40018532425165176,0.8856554329395294,0.12510919012129307,0.00679170130752027,1.3186671594667132e-05,3.3092617988586426,7.239488240884384e-05,0.00033622185583226383,0.0003234258110751398,0.01171745010651648,0.021393958013504744,0.11616948060691357,0.05817553028464317,0.042765079997479916,0.042765079997479916,0.007824581116437912,0.007824581116437912,6
0.6776420027017593,0.6891767680644989,0.12160621583461761,0.005947164027020335,1.6074196764748194e-05,3.3370816707611084,6.098763151385356e-05,0.0003869322972605005,0.000527855045220349,0.0077183719258755445,0.041171121411025524,0.13470209203660488,0.04921055864542723,0.05527440458536148,0.05527440458536148,0.00875874306075275,0.00875874306075275,7
0.9312412142753601,1.0172415524721146,0.06789068691432476,0.008273072890006006,1.91372760127706e-05,3.5055184364318848,5.6284193306055386e-05,0.0003114666833425872,0.0003666257543954998,0.005742466892115772,0.03908802289515734,0.15611696988344193,0.03665946424007416,0.06035231053829193,0.06035231053829193,0.010973354801535606,0.010973354801535606,8
0.8766303956508636,0.9322939813137054,0.0756474956870079,0.007294681272469461,1.8786072359944228e-05,3.6458396911621094,5.25834911968559e-05,0.00025979203201131895,0.0002689167013159022,0.005063973949290812,0.043160044588148594,0.1833171397447586,0.03074876731261611,0.062184049747884274,0.062184049747884274,0.013845619978383183,0.013845619978383183,9
0.802968442440033,0.9766091406345367,0.07021031342446804,0.008646301575936377,1.619585077605734e-05,3.5579729080200195,5.3570347517961636e-05,0.00024090253646136262,0.0001535308729216922,0.005466357688419521,0.023217687848955393,0.1599222794175148,0.028881910257041454,0.050161778926849365,0.050161778926849365,0.014711455442011356,0.014711455442011356,10
0.7648424804210663,1.049785539507866,0.07174157071858644,0.008477756637148559,1.6614269497949863e-05,3.5186654329299927,6.304524958977709e-05,0.0002738716830208432,0.0001400854489475023,0.006589997210539877,0.020462132524698973,0.17329739406704903,0.0341505347751081,0.04895736929029226,0.04895736929029226,0.012531060492619872,0.012531060492619872,11
0.69965660572052,0.949709564447403,0.08687554858624935,0.008463533595204353,1.633433726055955e-05,3.4520238637924194,6.142042366263922e-05,0.00028733611543430015,0.00013934090929978993,0.0063587946351617575,0.02654822077602148,0.19083749502897263,0.03687149379402399,0.050153108313679695,0.050153108313679695,0.011585750617086887,0.011585750617086887,12
