frame,rx,ry,rz,tx,ty,tz
0,-2.5344799631507278,0.1251962954400399,-0.0949305360107011,-10.24991969570942,34.89288609709371,704.3085609273587
1,-2.5384820268340818,0.12033499648540556,-0.12195714990754197,-10.150534114050231,35.19631756784685,703.2007690966655
2,-2.528113323284505,0.12199681903153003,-0.1134829329917239,-10.76951099257254,35.23138416579841,699.6650946157407
3,-2.535840904730737,0.12055590883694779,-0.1252426287207718,-11.186275892949816,35.097779133774225,702.4296821198355
4,-2.5287210073327446,0.12620413983362413,-0.1207697998743523,-11.678376861698226,35.292732912416476,704.1736778738873
5,-2.5295565553502057,0.11950723234359881,-0.12499260249481846,-11.990475611581065,35.518349702238396,710.5905455781103
6,-2.5243689241503424,0.10854417852292586,-0.12156736469291932,-12.313605145072092,35.7024564279574,722.0432900763525
7,-2.52808853175831,0.09628789305011612,-0.13781275454578323,-11.369177672455287,35.33439496486213,737.8914913490852
8,-2.5123197521924103,0.08043541683623236,-0.12941861526599924,-10.18088282622703,34.31061518772366,741.4591886685604
9,-2.50968137411473,0.049292587985564025,-0.12129900807045287,-9.348215800992751,33.150757893064004,747.1816617334539
10,-2.515023203133186,0.007696443804083958,-0.1119321480386884,-9.882231572972696,32.45165166259454,750.9995058975682
11,-2.5131237007912994,-0.023071722946143913,-0.11637246863441242,-10.03421959455782,32.284106867913124,747.5265569717353
12,-2.5175341070899235,-0.03817146997280769,-0.12272833646070073,-9.911519960114152,32.784325176118465,753.8088470618761
13,-2.5054333766150076,-0.03824498549785103,-0.12514486534702743,-10.347239040610415,33.69333373694263,759.4404266306499
14,-2.4979048560275956,-0.03566438804591057,-0.11320732776009539,-11.391949761574846,33.82129142584231,776.3180232309383
15,-2.4874828443934973,-0.027270753698999103,-0.10352197249289949,-11.886032792253046,32.58934345766533,790.0812021053823
16,-2.484936443720603,-0.02400684233517422,-0.0832379641167503,-12.450519332744772,30.303750426478512,803.3940651149934
17,-2.484055831879039,-0.008856145340688683,-0.05079508817459402,-12.97816233455665,27.779943634916613,810.7994499393841
