AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU24_r,AU25_r,AU26_r,frame
0.045308549888432026,0.005152204539626837,2.8846177458763123,0.007635807269252837,5.463456318466342e-06,1.9396001100540161,5.6768055856082356e-06,0.5413909628987312,3.345872163772583,0.03778032725676894,0.0029084895504638553,1.5181432664394379,0.016369789373129606,0.10818559676408768,0.10818559676408768,0.06885810289531946,0.06885810289531946,52
0.020198337733745575,0.014214110560715199,1.9064563512802124,0.022075355518609285,5.39687050604698e-06,2.0377130806446075,1.0191779438173398e-05,0.5737672373652458,3.9652907848358154,0.05185181740671396,0.0008761945355217904,0.05797468591481447,0.032670076470822096,0.12815244495868683,0.12815244495868683,0.030817680526524782,0.030817680526524782,53
0.05242005456238985,0.0611749617382884,0.746501162648201,0.03618460847064853,5.474967679219844e-06,2.2756898403167725,1.0985679637087742e-05,0.8772839605808258,3.8637012243270874,0.04066803026944399,0.0011591734801186249,0.03631055122241378,0.0538411783054471,0.1074314396828413,0.1074314396828413,0.028881141915917397,0.028881141915917397,54
0.03465685294941068,0.04025121685117483,1.0402515530586243,0.0384206953458488,4.834805054088065e-06,2.6619112491607666,1.1009823310814681e-05,0.7337849587202072,3.811558485031128,0.03848198568448424,0.0007169546006480232,0.04235684871673584,0.019942771177738905,0.1489716488867998,0.1489716488867998,0.05573307164013386,0.05573307164013386,55
0.029070170130580664,0.06712658796459436,0.9446072578430176,0.04100070334970951,4.499198951180006e-06,2.9287266731262207,1.0428983614474419e-05,0.641021728515625,4.134564399719238,0.03948234487324953,0.0009269654401578009,0.02190830186009407,0.055409930646419525,0.13941656798124313,0.13941656798124313,0.054053422063589096,0.054053422063589096,56
0.056290021166205406,0.1298609096556902,0.7230595499277115,0.08648012764751911,7.976251481522922e-06,2.6153770089149475,1.5702544260420837e-05,1.2236173450946808,4.180349707603455,0.043646860867738724,0.0015567615628242493,0.028274005744606256,0.07799423765391111,0.13702554628252983,0.13702554628252983,0.05725291557610035,0.05725291557610035,57
0.06773005705326796,0.15191422775387764,0.8128754794597626,0.130219841375947,8.483899591738009e-06,2.21488818526268,1.5729942788311746e-05,0.9193728864192963,4.382781684398651,0.035826051607728004,0.0018507691856939346,0.027230666019022465,0.12194494716823101,0.17648836597800255,0.17648836597800255,0.036520836874842644,0.036520836874842644,58
0.07598019670695066,0.13917226344347,0.7996920496225357,0.11216208338737488,6.530393648063182e-06,2.119329869747162,1.3856212035534554e-05,0.6705747544765472,4.226050674915314,0.0358845479786396,0.0018119164451491088,0.030890805646777153,0.0814279355108738,0.16502156853675842,0.16502156853675842,0.03449201583862305,0.03449201583862305,59
0.09237595833837986,0.18259739503264427,0.7491977512836456,0.14637287706136703,7.107330475264462e-06,2.166171073913574,1.6282748447338236e-05,0.5580360814929008,4.281686544418335,0.04722088575363159,0.0026478184736333787,0.030160921160131693,0.1268124021589756,0.19103456288576126,0.19103456288576126,0.029488790314644575,0.029488790314644575,60
0.1151863019913435,0.1942831464111805,0.6604140251874924,0.16884313896298409,6.2471082173942705e-06,2.222030907869339,1.4644790553575149e-05,0.6356775760650635,4.314906597137451,0.0680371280759573,0.0014645123155787587,0.03386060008779168,0.07807643618434668,0.22625230252742767,0.22625230252742767,0.028473958373069763,0.028473958373069763,61
0.106339231133461,0.23622151464223862,0.5886473134160042,0.1689470186829567,7.5342614991313894e-06,2.2316427528858185,1.6227946844082908e-05,0.6514920294284821,4.347532689571381,0.06646108813583851,0.0018888288468588144,0.027660157065838575,0.10492821224033833,0.24276847019791603,0.24276847019791603,0.028808200731873512,0.028808200731873512,62
0.07364368997514248,0.17678525298833847,0.7781685888767242,0.09464751929044724,5.534335514312261e-06,2.614923417568207,1.2994890994377783e-05,0.47519687563180923,4.394316673278809,0.08400944992899895,0.0007921781798359007,0.023120972327888012,0.07888728752732277,0.23123642429709435,0.23123642429709435,0.024773336481302977,0.024773336481302977,63
0.08932760916650295,0.13546902686357498,0.7448361814022064,0.04149384330958128,5.01783119943866e-06,2.9421043395996094,1.2488357015172369e-05,0.36894824355840683,4.504374265670776,0.08667062968015671,0.0006544041389133781,0.017007532296702266,0.07722391746938229,0.2118854597210884,0.2118854597210884,0.03674200037494302,0.03674200037494302,64
0.2857477031648159,0.26483068242669106,0.5991911888122559,0.015014077071100473,6.5142586436195415e-06,3.199014663696289,1.3478694427249138e-05,0.4732798784971237,4.460881054401398,0.08447933942079544,0.0004844212526222691,0.022568590939044952,0.06515285931527615,0.27625031769275665,0.27625031769275665,0.02139517804607749,0.02139517804607749,65
0.5576048791408539,0.43020550161600113,0.4009004309773445,0.011899631936103106,1.0607358262859634e-05,3.566533625125885,1.630815631870064e-05,0.8510254323482513,4.559971988201141,0.07071408908814192,0.0007594443013658747,0.03297127550467849,0.11070186272263527,0.3428038954734802,0.3428038954734802,0.023706459905952215,0.023706459905952215,66
0.5743484944105148,0.33076368272304535,0.39432667195796967,0.010839563328772783,9.596935797162587e-06,3.4014862775802612,1.5984372794264345e-05,0.7985739409923553,4.494054913520813,0.08014878258109093,0.00046001685404917225,0.027548118960112333,0.06478267721831799,0.34805726259946823,0.34805726259946823,0.02510076155886054,0.02510076155886054,67
0.2674318477511406,0.14268155209720135,0.5590294674038887,0.008145415340550244,1.032540922096814e-05,3.5584408044815063,1.660991301832837e-05,0.5906625464558601,4.546957612037659,0.0641107140108943,0.0004940783401252702,0.02387976972386241,0.08104191161692142,0.45061275362968445,0.45061275362968445,0.04143723286688328,0.04143723286688328,68
0.1196395605802536,0.0820972491055727,0.7788646966218948,0.013004140928387642,7.311935519282997e-06,3.1304138898849487,1.6358063703592052e-05,0.6947897374629974,4.548123776912689,0.058340784162282944,0.00046437624405371025,0.03014071611687541,0.08373599499464035,0.4270590469241142,0.4270590469241142,0.04527298267930746,0.04527298267930746,69
0.11380565352737904,0.07403946947306395,0.5986112356185913,0.01560429809615016,7.445143523909792e-06,3.14108669757843,1.635839112168469e-05,1.0157738626003265,4.510701894760132,0.06612561643123627,0.00043708882003556937,0.04008921794593334,0.0543412147089839,0.42672276496887207,0.42672276496887207,0.04309678450226784,0.04309678450226784,70
0.097466129809618,0.06770735140889883,0.5578265339136124,0.01608787919394672,6.631493079112261e-06,3.1964874267578125,1.4413786857403466e-05,1.1001374572515488,4.428798854351044,0.07770441472530365,0.00030609560781158507,0.04321588668972254,0.033838527742773294,0.3327024355530739,0.3327024355530739,0.04623057786375284,0.04623057786375284,71
0.08652872405946255,0.07094395812600851,0.5402838811278343,0.016218542587012053,5.405158276516886e-06,3.255138397216797,1.315933559453697e-05,1.039743348956108,4.340045154094696,0.09011425077915192,0.00023396292817778885,0.03755274461582303,0.024821835104376078,0.29762037098407745,0.29762037098407745,0.043120686896145344,0.043120686896145344,72
0.10452901013195515,0.08322390727698803,0.47281667590141296,0.01854794565588236,4.869844474342244e-06,3.3143869042396545,1.1265861985521042e-05,1.0261518508195877,4.3424153327941895,0.10790488682687283,0.00018116121282218955,0.03100590081885457,0.021001873537898064,0.3059287555515766,0.3059287555515766,0.042355903424322605,0.042355903424322605,73
0.08334374986588955,0.10674023069441319,0.49013808369636536,0.023527531884610653,3.7939958019705955e-06,3.190803825855255,1.004555770123261e-05,0.8811937272548676,4.337262213230133,0.10845091193914413,0.00013102089724270627,0.023686308413743973,0.018934421241283417,0.24550721049308777,0.24550721049308777,0.05925446283072233,0.05925446283072233,74
0.08023825474083424,0.12118839658796787,0.4294254630804062,0.024182505439966917,5.703123520106601e-06,3.1804615259170532,1.7042182207660517e-05,0.939750000834465,4.145852625370026,0.15339886769652367,0.00014035289495950565,0.020380942150950432,0.05193175282329321,0.3132395073771477,0.3132395073771477,0.038119214586913586,0.038119214586913586,75
0.06347915157675743,0.0946265272796154,0.553940013051033,0.02904813038185239,4.159024058481009e-06,3.0741649866104126,1.2590842288773274e-05,0.9887422621250153,4.114571511745453,0.11929200030863285,9.126147233473603e-05,0.018398548709228635,0.027871555648744106,0.22591382265090942,0.22591382265090942,0.051595973782241344,0.051595973782241344,76
0.05047311540693045,0.07731983438134193,0.6050912663340569,0.02927469089627266,3.395202554656862e-06,3.0233436822891235,1.1274654525550432e-05,0.9205078333616257,4.12930428981781,0.12364218011498451,5.601564680546289e-05,0.018733127508312464,0.012831472558900714,0.2141890674829483,0.2141890674829483,0.0674692215397954,0.0674692215397954,77
0.05548765882849693,0.07369010243564844,0.5577297508716583,0.03293436020612717,3.336695328925998e-06,2.966039478778839,1.1258011909376364e-05,0.9648074954748154,4.066038429737091,0.15489035286009312,5.306670573190786e-05,0.017510693287476897,0.010711707873269916,0.2594366669654846,0.2594366669654846,0.08564350195229053,0.08564350195229053,78
