frame,left_gx,left_gy,left_gz,right_gx,right_gy,right_gz
219,-0.55044527053833,-0.8032047510147095,0.004936326295137405,-0.5984630346298218,-0.8318229556083679,-0.010960383340716362
220,-0.550113570690155,-0.7850408434867859,0.002962173195555806,-0.596563994884491,-0.8134822130203248,-0.01167063508182764
221,-0.5467811584472656,-0.7697954535484314,0.0026000593788921833,-0.5923484206199646,-0.7970740675926209,-0.012739174999296665
222,-0.5408808350563049,-0.7579018592834472,0.0020396695472300053,-0.5864144325256347,-0.7829138755798339,-0.012228445149958134
223,-0.5341850876808166,-0.748386025428772,0.0002959675621241331,-0.5790242671966552,-0.7703237891197204,-0.012379185296595097
224,-0.5279626488685608,-0.7404271841049195,-0.0010583264520391822,-0.5731721997261048,-0.7599289178848266,-0.011628910899162292
225,-0.5224476814270019,-0.7331881999969483,-0.0020963004790246487,-0.5673520803451538,-0.7512405991554261,-0.011083167977631092
226,-0.5177118897438049,-0.7282248735427856,-0.002745405538007617,-0.5621959090232849,-0.7440825581550599,-0.010647653602063656
227,-0.5138062238693237,-0.724674642086029,-0.003060081275179982,-0.5575854778289795,-0.7385740041732788,-0.009166096337139606
228,-0.5103952169418335,-0.7218355774879456,-0.003322230651974678,-0.5540204405784607,-0.73473641872406,-0.008962118998169899
229,-0.5068191766738892,-0.720418906211853,-0.0036916080862283707,-0.5504748940467834,-0.7315373659133911,-0.008029128424823284
230,-0.5042918860912323,-0.7194126844406128,-0.0036622262559831142,-0.547553563117981,-0.7303221106529236,-0.007883334532380104
231,-0.5019403040409088,-0.7203222393989563,-0.0034517983440309763,-0.5448956489562988,-0.7296463489532471,-0.007548070978373289
232,-0.5003768742084503,-0.72308189868927,-0.004264674615114927,-0.5426471829414368,-0.7322466969490051,-0.006786574609577656
233,-0.49837350845336914,-0.7244182348251342,-0.004217618145048618,-0.5402643084526062,-0.732611608505249,-0.006547297816723585
234,-0.4969299495220184,-0.7247294664382935,-0.004334206692874432,-0.5388282418251038,-0.7317600965499877,-0.006178678944706917
235,-0.4959145486354828,-0.7247239351272583,-0.004221783950924873,-0.5374932527542114,-0.7314522862434387,-0.006294293329119682
236,-0.49471954703330995,-0.7243843078613281,-0.004106507170945406,-0.5369359254837036,-0.7306699991226197,-0.005887561943382025
237,-0.49375433325767515,-0.7238494038581849,-0.003835545852780342,-0.5362618923187256,-0.7292966723442078,-0.005564150866121054
238,-0.4935537397861481,-0.7232510447502136,-0.003606280777603388,-0.5358910918235779,-0.7287452936172485,-0.005502121057361364
239,-0.4941723465919495,-0.722999107837677,-0.003287708619609475,-0.5362064838409424,-0.7283090353012085,-0.005876854527741671
240,-0.4953445315361023,-0.723542594909668,-0.0030502299778163433,-0.5374577164649963,-0.7289422988891602,-0.006492074579000473
241,-0.49648072123527526,-0.7234875679016113,-0.0022890064865350723,-0.5386136054992676,-0.7294117093086243,-0.007531619165092707
242,-0.4991703391075134,-0.7245307326316833,-0.0010396665893495083,-0.5404724836349487,-0.7301350474357605,-0.008451185189187527
243,-0.503021365404129,-0.7249064564704895,0.00018751680909190327,-0.5439563751220703,-0.7315409302711486,-0.009010469540953636
244,-0.5090587854385376,-0.7274860858917236,0.001787441549822688,-0.5484766721725464,-0.7330296277999878,-0.010235781781375408
245,-0.5153132319450379,-0.7283026576042175,0.003783617401495576,-0.5526777982711792,-0.7355018377304077,-0.011036735028028488
246,-0.5210609197616577,-0.7304062962532043,0.005936017259955406,-0.5562378525733948,-0.736415958404541,-0.012688379734754562
247,-0.5268603920936584,-0.7319611310958862,0.007251073140650988,-0.5588528752326966,-0.7370494961738586,-0.014972668141126633
248,-0.5338143825531005,-0.7342761397361756,0.008998732082545757,-0.5605275869369507,-0.7379406929016114,-0.01622837223112583
249,-0.5358406066894531,-0.7355322360992431,0.010125569999217987,-0.5622514247894287,-0.7403929710388184,-0.017979608848690987
250,-0.5369390964508056,-0.7354674458503723,0.009291257709264755,-0.5655701160430908,-0.7428757548332214,-0.018899695947766304
251,-0.5388566136360169,-0.7355910420417786,0.011041793040931225,-0.5658444046974183,-0.7439448714256287,-0.01923355832695961
252,-0.539299213886261,-0.7362900614738465,0.010651652701199055,-0.5679508090019226,-0.7448664665222168,-0.018982678651809692
253,-0.5391485810279846,-0.7366554617881775,0.010658794082701206,-0.5643972158432007,-0.7440850257873535,-0.019310809671878815
254,-0.5405941605567932,-0.737750256061554,0.011363648809492588,-0.5648077726364136,-0.744989812374115,-0.019620923325419426
255,-0.5344604015350342,-0.7362696528434753,0.011632462963461876,-0.5658452272415161,-0.7468345284461975,-0.018783913925290108
256,-0.5402571797370911,-0.7407561302185058,0.012303953059017658,-0.565302848815918,-0.7473727941513062,-0.01902586966753006
257,-0.5349608540534974,-0.7397508978843689,0.01164463721215725,-0.5653357982635498,-0.7495455503463745,-0.018496369943022728
258,-0.535523533821106,-0.7426727414131165,0.01144022960215807,-0.5627647757530212,-0.7500391364097595,-0.017044510692358017
259,-0.5326925873756408,-0.744503378868103,0.011012382805347443,-0.5614573955535889,-0.7510512232780456,-0.015637338161468506
260,-0.5289268612861633,-0.7451622486114502,0.011381654068827629,-0.5603530168533325,-0.7522040843963623,-0.014843848533928394
261,-0.5241380214691163,-0.745611310005188,0.010752437636256218,-0.5584930181503296,-0.7539739727973938,-0.012535184621810913
262,-0.5194356799125671,-0.7454124689102173,0.01028401218354702,-0.5557204842567444,-0.7548653721809387,-0.010942918248474598
263,-0.5172184824943542,-0.7466094017028808,0.010049337521195412,-0.5536913514137268,-0.7553268909454346,-0.009801216423511505
264,-0.513925838470459,-0.7472423672676086,0.008950191549956799,-0.5511714816093445,-0.7562343835830688,-0.009540481492877007
265,-0.5115574121475219,-0.7476086139678955,0.007239648140966892,-0.5490777611732482,-0.756957185268402,-0.00830558966845274
266,-0.5093387603759766,-0.7486887454986573,0.006214415188878775,-0.5475015878677368,-0.7573603749275207,-0.008417257107794285
267,-0.5052971839904785,-0.7487505674362183,0.005313087720423937,-0.5455446362495422,-0.7577305555343627,-0.007598050404340029
268,-0.5034322440624237,-0.7498823642730713,0.004624395631253719,-0.5442274570465088,-0.7587197422981262,-0.00741095095872879
269,-0.5025209248065948,-0.751608693599701,0.004396316595375538,-0.5428661465644836,-0.7593735933303833,-0.006622140761464834
