frame,left_gx,left_gy,left_gz,right_gx,right_gy,right_gz
0,-0.16392273008823394,-0.9140775322914123,-0.012010523118078709,-0.23608408868312836,-0.9305455088615417,0.01962622068822384
1,-0.17276279926300048,-0.85768221616745,0.0028717699460685253,-0.24669001996517181,-0.8760418057441711,0.026034465059638023
2,-0.18067253828048707,-0.806644058227539,0.001671887468546629,-0.2513256758451462,-0.8296148777008057,0.02300582267343998
3,-0.18670029640197755,-0.7640893220901489,-0.00011659141455311328,-0.25928688049316406,-0.7882361531257629,0.019320273771882057
4,-0.19512263536453248,-0.7244496941566467,-0.002918322803452611,-0.264928412437439,-0.7532900452613831,0.015030626207590103
5,-0.2060607850551605,-0.6905362248420716,-0.003083151066675782,-0.27580946683883667,-0.7245367288589477,0.01295031700283289
6,-0.219792041182518,-0.6593967318534851,-0.00332246464677155,-0.287660276889801,-0.6980675339698792,0.010762167163193226
7,-0.23289639949798585,-0.6321399569511413,-0.004071950446814299,-0.2953946113586426,-0.6718976974487305,0.010063695721328259
8,-0.2433033674955368,-0.6044504046440125,-0.006249495316296816,-0.3046240508556366,-0.6488180518150329,0.007588386535644531
9,-0.2514580190181732,-0.5801522135734558,-0.009981141425669193,-0.30875287652015687,-0.6210848808288574,0.007185043301433325
10,-0.254471680521965,-0.5590327382087708,-0.011436891742050648,-0.31191782355308534,-0.5990537166595459,0.008639698848128319
11,-0.25975040793418885,-0.5486134052276611,-0.015338346362113953,-0.3130257844924927,-0.5823269605636596,0.009588749147951603
12,-0.2649410903453827,-0.545398497581482,-0.01900130696594715,-0.31736336946487426,-0.5726350665092468,0.010568645782768726
13,-0.27144004702568053,-0.5485677123069763,-0.020038608461618423,-0.3197262465953827,-0.5714178442955017,0.012080272659659386
14,-0.27998613119125365,-0.5565551877021789,-0.020474238321185112,-0.3243032515048981,-0.5732420444488525,0.012222707271575928
15,-0.2867335915565491,-0.5595194220542907,-0.020434437319636345,-0.32580522298812864,-0.5682931900024414,0.013393289409577847
16,-0.2938668131828308,-0.5651758074760437,-0.021475302055478096,-0.3385030567646027,-0.5628823399543762,0.01330116018652916
17,-0.3015936315059662,-0.5677794456481934,-0.021110324189066887,-0.3444432199001312,-0.557982349395752,0.01209791749715805
18,-0.30999736189842225,-0.5682881236076355,-0.020830955356359482,-0.3516893327236176,-0.5519106388092041,0.010306112468242645
19,-0.3188024699687958,-0.5672750473022461,-0.020657910034060478,-0.3600882709026337,-0.5457569003105164,0.007369604893028736
20,-0.3278341591358185,-0.5644644498825073,-0.019918790087103844,-0.3690240144729614,-0.5403740406036377,0.005764003377407789
21,-0.33606401085853577,-0.5611778974533081,-0.018173186108469963,-0.3780212700366974,-0.5346894025802612,0.0027810370083898306
22,-0.3434227406978607,-0.5567447423934937,-0.016909893602132797,-0.386087566614151,-0.5287391543388367,0.00020770495757460594
23,-0.34981640577316286,-0.551781952381134,-0.015038367360830307,-0.39284424781799315,-0.5237993955612182,-0.0023837892804294825
24,-0.354541140794754,-0.5471084594726563,-0.013081318698823452,-0.39803451895713804,-0.5198395133018494,-0.004659311380237341
25,-0.3568983256816864,-0.5465595245361328,-0.011274783872067928,-0.40032759308815,-0.5220631241798401,-0.0061441948637366295
26,-0.36176338195800783,-0.5462617039680481,-0.009994084015488625,-0.40507630109786985,-0.5231311202049256,-0.007037993986159563
27,-0.36293588280677797,-0.546634578704834,-0.01000872254371643,-0.4063568651676178,-0.5231103658676147,-0.007441782392561436
28,-0.3591296851634979,-0.5460727572441101,-0.010703394189476967,-0.4025978326797485,-0.5244359970092773,-0.007708574645221233
29,-0.35669695138931273,-0.5451666355133057,-0.011881274171173573,-0.39993855357170105,-0.5230948328971863,-0.007667796686291695
30,-0.35393792390823364,-0.5432686567306518,-0.012442558072507381,-0.39696730971336364,-0.52149578332901,-0.007153784856200218
31,-0.3504391014575958,-0.5432049751281738,-0.012698953971266747,-0.39339075684547425,-0.5223378896713257,-0.006441354285925627
32,-0.3460176169872284,-0.5450108647346497,-0.012855094857513905,-0.3895676493644714,-0.5255859017372131,-0.005636761896312237
33,-0.34190601110458374,-0.5479390144348144,-0.012888802215456963,-0.3854357719421387,-0.5286745429039001,-0.004771423526108265
34,-0.33735884428024293,-0.5492945313453674,-0.012956211343407631,-0.3805161714553833,-0.5306124329566956,-0.0028027351945638657
35,-0.3317352294921875,-0.5489476084709167,-0.013872719369828701,-0.3749763906002045,-0.5313980937004089,-0.0012109536910429597
36,-0.32477171421051027,-0.5479693293571473,-0.014382668770849705,-0.3688854694366455,-0.5301125764846801,-0.0004048139962833375
37,-0.31772735714912415,-0.5464142084121704,-0.014942014589905739,-0.3617274880409241,-0.5293995857238769,0.00037854796391911805
38,-0.31051369905471804,-0.5463013410568237,-0.014875165186822414,-0.3544890582561493,-0.5302969455718994,0.000771659892052412
39,-0.30244208574295045,-0.5483017683029174,-0.01502545177936554,-0.3475087761878967,-0.5333826303482055,0.0014207843923941255
40,-0.29489563703536986,-0.5509190797805786,-0.014589732512831688,-0.339959979057312,-0.5376181364059448,0.0023324997164309025
41,-0.28700116872787473,-0.5534900665283203,-0.015040786005556583,-0.33273046016693114,-0.5425435781478882,0.0023183156736195087
42,-0.2802226722240448,-0.5553609132766724,-0.014751224778592587,-0.32627190351486207,-0.5462706089019775,0.003376845270395279
43,-0.2728415310382843,-0.5571126103401184,-0.014865022152662277,-0.319047623872757,-0.5499521613121032,0.00381578435190022
44,-0.26597011685371397,-0.5580159664154053,-0.015167220495641232,-0.3129406213760376,-0.5513316869735718,0.004964614287018776
45,-0.2600500822067261,-0.5579668998718261,-0.014118680730462074,-0.307701963186264,-0.5518765807151794,0.00567786768078804
46,-0.2553546726703644,-0.5563689470291138,-0.013466917909681797,-0.302960729598999,-0.5512488961219788,0.006095282733440399
47,-0.251770356297493,-0.55874263048172,-0.012790062464773655,-0.2974353313446045,-0.5580990076065063,0.0060678585432469845
48,-0.25044778287410735,-0.5669589757919311,-0.011768648400902748,-0.2975892126560211,-0.5662083983421325,0.0066824802197515965
49,-0.24738569259643556,-0.5739851474761963,-0.0107187544927001,-0.2945125579833984,-0.5734817862510682,0.00758113618940115
50,-0.2459951788187027,-0.5783517122268677,-0.009652193635702133,-0.2934094488620758,-0.57815922498703,0.007809347473084927
51,-0.2451079159975052,-0.579678189754486,-0.00991111434996128,-0.29372941255569457,-0.578399920463562,0.007629017345607281
52,-0.24505141675472258,-0.5789294123649598,-0.009990925900638103,-0.2938669562339783,-0.5770155429840088,0.006886362098157406
53,-0.24516197741031648,-0.5790166974067688,-0.009249471127986908,-0.2943754613399506,-0.5772636890411377,0.00703641539439559
54,-0.24598622024059297,-0.5796133518218994,-0.00813926663249731,-0.29518373012542726,-0.5784510850906373,0.007470665033906698
55,-0.2467213273048401,-0.58140070438385,-0.007166559807956219,-0.2964646518230438,-0.5807064175605774,0.0070809777826070786
56,-0.2479500651359558,-0.5846683621406555,-0.006194178480654955,-0.2977571725845337,-0.5841014146804809,0.007077838759869337
57,-0.24929457604885102,-0.5877733349800109,-0.005558055359870195,-0.2990736722946167,-0.5862926483154297,0.006960002705454826
58,-0.2496650755405426,-0.5899289369583129,-0.005761497654020786,-0.2996365427970886,-0.587367308139801,0.0067599075846374035
59,-0.2498683899641037,-0.588947343826294,-0.006604199763387442,-0.29992291927337644,-0.5861729621887207,0.0060071493498981
60,-0.2507010936737061,-0.5878453969955444,-0.007241463288664818,-0.3006614863872528,-0.5845234155654907,0.005707422737032175
61,-0.25269539952278136,-0.5864997982978821,-0.007145448587834835,-0.30229567289352416,-0.5832037806510926,0.005471329670399427
62,-0.2535187125205994,-0.5861526608467102,-0.006286382209509611,-0.3026798844337463,-0.5834212899208069,0.005393964238464832
63,-0.25469603538513186,-0.5878342509269714,-0.005938052665442228,-0.3040037751197815,-0.5845137238502502,0.00559655949473381
64,-0.2559193789958954,-0.5885878324508667,-0.005223355256021023,-0.3054464399814606,-0.5857306003570557,0.005532487761229277
65,-0.2568190634250641,-0.5894068837165832,-0.004742246586829424,-0.3061805725097656,-0.5862481117248535,0.005501947831362486
66,-0.2570884346961975,-0.5907274484634399,-0.004185889381915331,-0.30660942792892454,-0.5878056645393371,0.00578739820048213
67,-0.2576688230037689,-0.5949593901634216,-0.0027231238782405853,-0.3041083812713623,-0.5940075516700745,0.00686119357123971
68,-0.2571008265018463,-0.596563994884491,-0.002866425085812807,-0.3044398844242096,-0.5952881097793579,0.006508728954941034
69,-0.2558849036693573,-0.5968884825706482,-0.0021169998217374086,-0.30633866786956787,-0.5942362904548645,0.006672399118542671
70,-0.25558257699012754,-0.5979586005210876,-0.0015161788323894143,-0.305635803937912,-0.5949064254760742,0.006975305266678333
71,-0.2556353986263275,-0.598842465877533,-0.0014911144971847534,-0.306342226266861,-0.5960373759269715,0.006835301406681538
72,-0.25545400381088257,-0.6001546144485473,-0.001273290952667594,-0.306223601102829,-0.5980720043182373,0.007326202467083931
73,-0.2554519534111023,-0.6019977927207947,-0.0010529204737395048,-0.3066675066947937,-0.5995684742927552,0.007323943544179201
74,-0.2553026854991913,-0.6037248134613037,-0.0004894741578027606,-0.3062419414520264,-0.6016344904899598,0.007720720022916794
75,-0.25487419962882996,-0.6046831607818604,-0.0006132678245194256,-0.30669978857040403,-0.6023661851882934,0.007666241843253374
76,-0.25494622588157656,-0.6044104814529419,-0.00028978456975892186,-0.3063093423843384,-0.602164340019226,0.008089936338365078
77,-0.25492454171180723,-0.6046918749809265,-0.0003985505609307438,-0.3062555491924286,-0.6021727561950684,0.007703238632529974
78,-0.2549202084541321,-0.6043381929397583,-0.00027336704079061747,-0.3061457633972168,-0.6021355986595154,0.007768481038510799
79,-0.254647421836853,-0.6049084663391113,-0.00020442937966436148,-0.305952125787735,-0.6026768326759339,0.008075006306171417
80,-0.25422834753990176,-0.6048678398132324,-0.00021273159654811025,-0.30575371384620664,-0.6029105663299561,0.008215717040002346
81,-0.25419599413871763,-0.6049356818199157,-7.45073048165068e-05,-0.30561495423316953,-0.6031712770462037,0.008101921528577805
82,-0.25416299700737,-0.6054174780845643,-0.0003342638665344566,-0.30537462830543516,-0.603361976146698,0.008058566600084305
83,-0.25432825088500977,-0.6050240397453308,5.270988549455069e-05,-0.3056620955467224,-0.6039982199668884,0.00823232065886259
84,-0.25443839132785795,-0.6058591604232788,-7.704635208938271e-05,-0.30586060881614685,-0.6041882872581482,0.008075239136815071
85,-0.25433550775051117,-0.605642569065094,-8.932369382819161e-05,-0.30583564639091493,-0.6042208313941956,0.00810233410447836
86,-0.25464996993541716,-0.6054779410362243,0.00020824781677220017,-0.30633901357650756,-0.6042153000831604,0.008180578239262104
87,-0.25470071136951444,-0.6056979417800903,0.00029346017981879413,-0.3062954664230347,-0.6042697072029114,0.00812965352088213
88,-0.2547303646802902,-0.605439555644989,0.00040077458834275603,-0.3070123255252838,-0.6041470766067505,0.007956551387906075
89,-0.2560786783695221,-0.6031569123268128,-0.0004105498956050724,-0.30753885507583617,-0.6013733386993408,0.007495990488678217
90,-0.2560401320457458,-0.6024291276931762,6.544472125824541e-05,-0.30774986147880556,-0.6007446050643921,0.007675511296838522
91,-0.2563315272331238,-0.6018705606460572,0.0004488037957344204,-0.3081346333026886,-0.6005744218826294,0.007761976681649685
92,-0.2565005898475647,-0.6016247749328614,0.0005511999479494989,-0.308482301235199,-0.6002005815505982,0.007811507675796747
93,-0.25653347969055174,-0.6012052059173584,0.001094644539989531,-0.30875092148780825,-0.6000042200088501,0.008071759715676308
94,-0.25670098066329955,-0.6008204221725464,0.0009720309753902256,-0.30900094509124754,-0.5996093511581421,0.007601337973028421
95,-0.25687124729156496,-0.6004834294319152,0.001195238553918898,-0.30924777388572694,-0.5992968916893006,0.007682153955101967
96,-0.25716410875320433,-0.6000463604927063,0.001357534434646368,-0.309775048494339,-0.5993283748626709,0.007929222658276558
97,-0.2574885427951813,-0.599528431892395,0.0012790887849405408,-0.3101073682308197,-0.5992988586425781,0.0075461226515471935
98,-0.2579489231109619,-0.5993648886680603,0.0016786649357527494,-0.3107591807842255,-0.5989333391189575,0.007666621822863817
99,-0.25845040678977965,-0.5996050238609314,0.0021177034359425306,-0.3112753689289093,-0.5993571877479553,0.007842158898711205
100,-0.25923405289649964,-0.5998312115669251,0.0023835781030356884,-0.31190727949142455,-0.6003836154937744,0.007523572538048029
101,-0.25977441668510437,-0.6005489706993103,0.0027155003044754267,-0.312792444229126,-0.6004439473152161,0.007331643719226122
102,-0.2612209618091583,-0.6008584141731262,0.003060545539483428,-0.3139975190162659,-0.6010767459869385,0.007189765572547913
103,-0.2621249854564667,-0.6012895226478576,0.0031543050426989794,-0.314926415681839,-0.601381242275238,0.006900948006659746
104,-0.26289522647857666,-0.6012612223625183,0.0036175616551190615,-0.3158512651920319,-0.6017566323280334,0.006555767264217138
105,-0.26358136534690857,-0.6017674803733826,0.0038179729599505663,-0.3168489456176758,-0.6019792914390564,0.006359351333230734
106,-0.2644203007221222,-0.602342939376831,0.003984750714153051,-0.3177077829837799,-0.6025988578796386,0.006283762399107218
107,-0.26512048244476316,-0.6025180697441102,0.0044776080176234245,-0.3187262177467346,-0.6032352089881897,0.0064448085613548756
108,-0.26616829037666323,-0.603567111492157,0.004678704775869846,-0.31976603865623476,-0.6045456409454346,0.006304031237959862
109,-0.26725690364837645,-0.6037963509559632,0.005073579028248787,-0.32096036076545714,-0.6052003383636475,0.006192016880959272
110,-0.26858432292938234,-0.6036783933639527,0.005283319391310215,-0.3225873589515686,-0.6056755423545838,0.006046100985258818
