frame,rx,ry,rz,tx,ty,tz
0,-3.071516053185456,-0.0842742728813518,-0.623970059359337,112.5110123821243,-33.16420729949999,1059.0960508183339
1,-3.062240540337697,-0.09331163610498011,-0.6729857450416558,115.83439251067037,-34.38968670951933,1081.206975646494
2,-3.0252956437518117,-0.09351177010133173,-0.7428159579839944,118.31138915891131,-33.751174319532254,1072.9486097210465
3,-3.047036718456434,-0.09563549439598475,-0.7439457361577659,121.8231726622029,-34.72513648468032,1077.8669601278366
4,-3.0363229714235573,-0.11221181783903142,-0.7613392159669187,125.22138862774905,-34.43901282222543,1080.4607747797224
5,-3.033687840677481,-0.12618386325030623,-0.7745156472417312,127.77976507367596,-34.14877333296202,1072.092720081046
6,-3.031024248341288,-0.14646445210791148,-0.7723791610474142,130.92777885623678,-33.8923193299378,1072.7830547834342
7,-3.033131840493565,-0.17042024910823111,-0.7991474808093005,134.34679998722913,-33.58143229271162,1071.2836377559036
8,-3.000135795960943,-0.1907665309953353,-0.8288416239668517,137.38126960228098,-32.31012590153868,1068.839425116626
9,-3.0074886410198216,-0.20592477434799777,-0.8007748045955245,139.50438005030267,-31.603395248210155,1070.3584080939518
10,-2.9993409791857206,-0.2188082490635555,-0.8001470100737587,140.9382015752586,-30.621754135146503,1068.6696167120451
11,-3.008308127591662,-0.22470182008723932,-0.8146711534530353,142.42225105174538,-30.928689794991772,1072.660392047046
12,-2.9987422101152945,-0.21742290099662323,-0.8275477249946607,143.0539943291352,-30.686536515186354,1070.9775188000553
13,-3.012028266780917,-0.21502082955573382,-0.8352534099354475,142.00822220860414,-31.22803411125927,1063.0652706364951
14,-3.013451014078028,-0.2120091368830188,-0.8035354597173754,141.24913334443374,-31.636130256619374,1067.719139565129
15,-3.019542624005968,-0.19969417763105188,-0.7995133718174481,140.10236819294616,-32.56035634687372,1067.4421388138567
16,-3.031019137970862,-0.1778425058915764,-0.7807740804685069,138.58418856010354,-33.50036707651491,1066.4033692366295
17,-3.0361608368880413,-0.16174708259886494,-0.7783992344063722,137.93875515086626,-34.47092023094458,1069.3763963670285
18,-3.0378402627008865,-0.14610192645250775,-0.7596273028494076,136.86802359596098,-35.249345544186525,1072.530138606896
19,-3.047966909363475,-0.14097370608380946,-0.770572382727358,135.66964400684859,-35.66604088076805,1066.7732604860291
20,-3.060625021675151,-0.13887319232001233,-0.758751252948686,135.29813946152427,-36.14188533951444,1066.333251657408
21,-3.065320954816879,-0.14331048930054863,-0.7619940474886706,135.4160984737169,-36.32976209596405,1066.214115504605
22,-3.05613032468424,-0.15192709269989516,-0.7685446642444591,135.3435296189378,-35.894994226051764,1063.5513402138135
23,-3.0409283006589765,-0.17278688944668985,-0.7679275706607038,137.29972822702348,-35.615923446307406,1070.2472602843186
24,-3.046668212620663,-0.1795614583397932,-0.7731305836607121,138.38854181477203,-35.605942177765556,1072.3085014657677
25,-3.040230196451422,-0.20138846344415187,-0.7893024312713699,140.30657921422502,-35.11563799791841,1065.893747044192
26,-3.0307805968980026,-0.23303821897793742,-0.8036991480247391,142.743743031554,-34.57307201277483,1063.375719731261
27,-3.010293483265616,-0.26576941446047636,-0.8736241412850694,145.51671939396533,-33.39844542271997,1054.1569731424008
28,-2.9873921205558607,-0.31846009545751025,-0.9240248960724605,148.75522155095635,-32.33704736044333,1054.5858119049033
29,-2.9963485157515066,-0.3639216056169275,-0.94444618826409,150.0334817128634,-31.488153554227345,1046.7047017919858
30,-2.977939443777804,-0.3913059232770118,-0.9628136283646893,150.24937799384156,-30.645204657993446,1043.5063456369862
31,-2.9794301277517343,-0.40122109599071953,-0.9619764516999605,149.92963733401652,-30.448081248815942,1044.0655267090906
32,-2.982633478730205,-0.40153640478833524,-0.944992671684275,148.81450727811517,-30.82882192536996,1049.255115443211
33,-2.9865858813554325,-0.3870858343613914,-0.9196038344451508,147.11526626549326,-31.43248503971273,1055.3612766216438
34,-2.984383848757045,-0.3753342964472016,-0.9028360903200002,144.54261093632715,-31.050822264287493,1055.1251769737817
35,-2.980472434605039,-0.35970382128935885,-0.8966547022827693,141.55083402001856,-30.806222465653814,1050.0641737722003
36,-2.9907312375367585,-0.3415725531430677,-0.8746405865359399,139.91993503762066,-31.13970642233065,1055.5048253169089
37,-2.9748698222241834,-0.3329739013902022,-0.8691273204455715,138.17422895505553,-30.75110175956825,1059.3392555855453
38,-3.006263321151205,-0.31871139764339174,-0.8474624476042475,136.11347463815116,-31.42775348998815,1062.7177448397317
39,-2.9969231083107193,-0.3031812720010672,-0.8658074389069311,134.59974166591135,-31.458050932174284,1066.778458207655
40,-3.0129540609364316,-0.2918726639744916,-0.8576891182881247,132.652921110672,-32.29034040764937,1069.194681442265
41,-3.018323047316935,-0.2798031760710323,-0.852779134990424,131.1377665726573,-32.96121671362242,1072.2488864160032
42,-3.017752096623626,-0.2824792099798152,-0.8475401702186601,129.76254937624594,-33.13137939058207,1073.3519665281183
43,-3.0477339741095215,-0.2825271573705571,-0.8687963744371703,128.3503975779877,-34.45510840956723,1066.2414873878563
44,-3.0494238341535693,-0.2941053140060369,-0.9118739409934702,129.2634754709007,-35.699217901569014,1067.245657511256
45,-3.0566986781515335,-0.3135209766115782,-0.9335238837425341,128.3706400118688,-35.88123510632378,1053.6466900693133
46,-3.052329774885245,-0.3469784408850114,-0.9650644558767313,129.24757243621033,-35.66618075841525,1048.9714046491529
47,-3.05732369250168,-0.36412873501304677,-0.9836295995518662,128.3626983760998,-35.30366434911487,1040.0518167525183
48,-3.0608623030757958,-0.38537932127448876,-0.9744972426483153,127.17386546612776,-34.94223941863898,1037.2376115506324
49,-3.047441951486051,-0.38160509915611984,-0.9734726299060189,126.0889576361037,-34.93068623946338,1040.4098086901736
50,-3.035146102393689,-0.36218085436442315,-0.9673054465311524,124.79166611063489,-34.475602920509274,1045.1314354013562
51,-3.0335051930175263,-0.32781970739008176,-0.9506801441911586,121.7581667365977,-33.95600262392262,1041.061633291616
52,-3.0352874655777344,-0.3090897071363986,-0.9262263527970587,120.31887089776907,-34.500689333870476,1053.5312800472511
53,-3.0231097704929346,-0.29599198671835947,-0.9195392310610778,118.80001383178123,-35.43011525234933,1065.255461380944
54,-3.0395392118493074,-0.2972217467717861,-0.8760900267979443,116.4904270206992,-35.72599742807966,1068.6715003070135
55,-3.047951800178242,-0.28032720418340634,-0.8621319224608313,114.21417283397004,-36.27982336636872,1070.9689601947748
56,-3.059750868711361,-0.24445115004219448,-0.8531361800190499,111.49366061214981,-37.20136847606349,1078.3296771892826
57,-3.100360681910887,-0.21606901407297832,-0.7828590817663394,106.51561892486308,-37.89803168232783,1075.2157106356653
58,-3.123066855309127,-0.1495673215686849,-0.6980421082264019,99.59453829238443,-38.26036044572764,1074.5038351437797
59,-3.136594195086728,-0.0781548900153972,-0.572584059253321,92.70877747954238,-39.034800121500126,1093.4021245870138
60,-3.195904202588822,0.0016530981377792665,-0.36303143220667566,81.96601758525865,-39.59594130556824,1095.0595622680546
61,-3.1909411810821693,0.10295886928476924,0.049821362742089204,68.5889883707164,-37.71668730822842,1102.8822575368495
62,-3.0763547858050044,0.17775787880230468,0.4914625259451846,53.97646018089649,-33.394095527669855,1108.263410139473
63,-2.994134881679472,0.24241077338975456,0.7528451834968026,41.95503073681401,-29.459439437263004,1094.1052025839656
64,-2.963301624247955,0.3043009374003187,0.8365578774397907,35.16085064651061,-26.116447882519765,1092.3454956596174
65,-2.9552105763806047,0.34085964840611027,0.8969303054408195,30.762905605696904,-23.928010158132828,1085.848760112018
66,-2.9458136909024173,0.37512843336093543,0.9075235266044976,30.500343246311015,-23.319200152993105,1087.1341389561521
67,-2.948673102320565,0.3867407954657441,0.8812004839614961,31.819136129053554,-23.69701638669554,1089.8695865446489
68,-2.955801433951274,0.3815627207419673,0.8434922192972228,34.73433670818188,-24.580100381506206,1095.7092388742208
