frame,rx,ry,rz,tx,ty,tz
0,-2.558325413229352,-0.1092520440598862,0.21069989932421188,-74.55293827254255,-157.98066202859735,825.4282889901496
1,-2.5430548584849504,-0.11404726653469932,0.1782275801461825,-73.84296565146515,-156.79317455585866,820.6201076411272
2,-2.5423448567095455,-0.11740573518158581,0.16917199575801936,-73.64613753396264,-157.57615887280411,821.7937248753723
3,-2.5555694170191305,-0.11286092185211777,0.1679686324694186,-73.64224198980433,-158.7125181080922,824.5670861985598
4,-2.566733899881807,-0.1109315571121371,0.17984780017834,-73.27577791592627,-158.9756724775594,820.9155643951497
5,-2.5764711968708203,-0.11399961700244848,0.19134118720020854,-73.30000559182892,-159.8736508217393,822.012564210366
6,-2.583782298306677,-0.11197704261419492,0.19269959915121143,-73.87861799184225,-161.83339050604525,829.1636461894157
7,-2.5787029194283044,-0.11092038391830326,0.19951545732108614,-73.65133144938073,-161.83437361853962,827.5535132164385
8,-2.5787372136286533,-0.11195818337855007,0.20090345097206253,-73.47671482765693,-162.2170372900785,827.6433666022613
9,-2.5939164227666867,-0.1139441750273284,0.2165148598392821,-73.7085338800787,-163.30866067902326,829.4245696778579
10,-2.5859491519947233,-0.10956580728146086,0.20971874018480374,-73.22335256500808,-162.66721997622238,826.0915661960878
11,-2.5941684342477274,-0.11121187217703205,0.22605382367643062,-73.4400726477723,-163.41547835665173,827.6372711375865
12,-2.596417985738391,-0.11013292407811795,0.21605430057074965,-72.94419143179444,-163.28134506029855,825.9151082334241
13,-2.601515305190428,-0.10820575126327565,0.2111859495819026,-72.85781336225108,-163.65424502289474,826.5299559353535
14,-2.6007605825469824,-0.11100415523837653,0.21101934740254397,-72.58380503116253,-163.55538514164496,825.7659897663202
15,-2.6017360168364907,-0.10914113855395045,0.20410386709635558,-72.52901336908549,-164.0711988339021,827.4077428713804
16,-2.604611994015174,-0.11076716679532997,0.2189946181436928,-72.50928158256914,-164.04161749266333,826.1746864369607
17,-2.606643601302668,-0.10939821736745949,0.21965973483051823,-72.56565540211983,-164.26020297778678,826.7542045959294
18,-2.6144563464920334,-0.11235936292454236,0.2288391268584697,-72.66006870132209,-164.46801550420298,826.0628235870648
