frame,rx,ry,rz,tx,ty,tz
0,-2.833216628949899,0.29902491144396925,0.45262505372865686,-10.82176529928853,-68.2833862407475,1246.947642655576
1,-2.857316916908523,0.29472580960338196,0.4167067794555861,-8.82699568577846,-71.4213263944595,1283.8560014730915
2,-2.8229490980746195,0.2984122385880948,0.42442762239638554,-8.066148145516019,-70.29764938770882,1286.9758402100758
3,-2.827586375844828,0.3011237498739072,0.3220451201802844,-5.944126558534096,-69.57866459097175,1292.8058259244597
4,-2.8074581751292533,0.3052049572179962,0.23064582024579577,-3.670836328546646,-68.76565930084132,1287.5801130028174
5,-2.802975354148311,0.30644653712306097,0.20901084493914604,-2.136137725569999,-68.61830016976062,1295.193605419892
6,-2.79115909626286,0.3077104571324732,0.1600494832790904,0.3795579390575444,-68.12824009796338,1304.379588384811
7,-2.7769737223604523,0.3178389089460137,0.09590267717687678,2.5672495311329566,-67.45620298352324,1312.4718472888921
8,-2.757392437649982,0.31602616639150005,0.07247848319264348,4.2482643637799,-65.8876121782342,1299.8239335111605
9,1161.417333130099,-1866.5733837964067,-700.9345783942792,-141.13930730798978,945.0980284564549,-19319.946668274166
10,-2.739559250288569,0.3262726246306688,0.013655631978605087,8.00925794243936,-64.44595426251644,1289.7019954639457
11,-2.742794762734523,0.3235797434665431,0.019086569126907836,9.512210406980596,-64.36172163902678,1284.121594683311
12,-2.7441189416140888,0.3227037829565221,-0.045093877719399766,11.99513810425677,-64.53354858821083,1286.6214824980768
13,-2.7409745609719005,0.3255447076162885,-0.11159785369001483,14.56674922449358,-64.82145558679201,1285.212188848635
14,-2.7333818141133857,0.3336356322762511,-0.12096995671399129,15.775346325837436,-64.87134032765384,1291.8391466726744
15,-2.7310792426056993,0.33405892367533857,-0.16858999222980037,18.02083886276027,-65.60114729604778,1296.8720816955492
16,-2.729103352383362,0.33459685360075964,-0.19710679259150715,19.318404268237376,-65.69083390572918,1290.3456171823823
17,-2.717695979843135,0.33364500034138556,-0.22041206256001084,20.650198870029005,-66.51901010489573,1295.774414564658
18,-2.74227030071106,0.32402674826537115,-0.302994613133033,23.0470949604275,-68.02926535699511,1296.1111539359174
19,-2.7301323642998128,0.32732377204107665,-0.30299481369401654,23.254702281761222,-68.67060010890071,1295.8678731225807
20,-2.736955268945292,0.32614768225565843,-0.2756392011962431,23.396604551397733,-69.63483106671235,1297.7999965079152
21,-2.7320401595167083,0.3187102838852253,-0.2443885053249432,23.821663204919698,-70.37351281203397,1296.0028285001881
22,-2.7281422872783136,0.3150936603953904,-0.2335171946173099,24.380456151557578,-70.69099232756214,1290.0936598010462
23,-2.7363523534202643,0.3230840337660129,-0.2785881978583711,26.022436625634015,-72.23600941766655,1291.166741008531
24,-2.7623616287662185,0.32059144614222507,-0.3577648087896371,27.35221155825212,-74.2980855798071,1287.8448894345368
25,-2.7790948508607776,0.31916557401637324,-0.3835649420301007,27.920267889158406,-75.94157941853409,1289.2724244428343
26,-2.8048440558653644,0.32562827823078866,-0.4163314492693739,28.196552218517304,-78.16815302475008,1295.942776894162
27,-2.8110648594669905,0.3229814660791306,-0.41835634028506397,28.166713361038536,-79.57759805863046,1303.0448832361967
28,-2.805321150827616,0.3028230286714531,-0.4277150860473677,28.460320915747992,-80.46620393574655,1302.5214717830581
29,-2.8057512583866395,0.2929238320472403,-0.45697578246143195,29.121051738913927,-82.21747468896895,1308.7941250717745
30,-2.8149311690588807,0.2989564728679428,-0.46320820063473284,28.740571952841016,-83.5481060208726,1306.4186094136644
31,-2.8201405838685876,0.2941200304468863,-0.4650666044728231,28.421800103374174,-85.1248906718137,1309.6993525947762
32,-2.806445732179213,0.29811015640820676,-0.4454825617076032,27.484056303411073,-85.12074227439577,1296.8352233411065
33,-2.825653424497172,0.30629825031502467,-0.4785373940049084,27.62817610265854,-87.85401965997261,1311.0127769882238
34,-2.828407338962288,0.29941927930308154,-0.4422551648094037,26.980102235841557,-89.31942307087465,1316.0270921077267
35,-2.827969437469683,0.302437624487463,-0.4266835632355902,26.60874697453479,-90.4374122321107,1315.0365637000991
36,-2.830946098142532,0.29945219084902136,-0.38391774650805405,26.147556463331387,-91.72360757083347,1318.1224260877102
37,-2.8318962854121783,0.3068101877319562,-0.4177950693068735,26.59418610404107,-92.86186340217313,1318.7119472834402
38,-2.8353669804042507,0.3004876324101662,-0.3948117397396451,25.99283038215463,-93.6804209453508,1318.4231317264628
39,-2.8408302923813,0.3030253934944312,-0.3979217116704449,25.88088595322518,-95.01287169492733,1320.1708441900516
40,-2.8410051536428917,0.30417931969557793,-0.4227149047399226,26.545305770210824,-96.14165963930691,1320.3384946822998
41,-2.8511381252490335,0.3122221643802914,-0.4576765840776341,27.502598369471357,-97.58423520456414,1319.0744980809027
42,-2.8522403424338925,0.3179542041544617,-0.4513290787871314,27.269028389713167,-97.09535997518233,1292.3355348990751
43,-2.877197361553257,0.32156208061201164,-0.5285300651097649,29.284913077066474,-100.96803061522733,1289.0078759883497
44,-2.92270135418367,0.3363717397320662,-0.6162321014224479,31.75343193011904,-105.8159824273618,1284.279937287141
45,-2.938541205390824,0.3386720647866777,-0.6541439922153649,33.73979379073527,-110.42675949724496,1286.5170310790636
46,-2.9384888873169723,0.3403700415290066,-0.7399506903504315,36.421725473905006,-114.06626972976622,1281.6070481930262
47,-2.945748898081694,0.33750099665853117,-0.7463805850120345,37.27041185854963,-117.08422884640709,1280.464866198114
48,-2.9321009639772315,0.336000371226786,-0.7797211061692161,38.321165600171994,-118.87579546326401,1276.6794195631342
49,-2.942602353566314,0.3370189253262266,-0.8068992395930813,39.11236087429734,-120.45448456611804,1271.968112206854
50,-2.9497070696644556,0.343108941868093,-0.8029896833740964,39.18283607296502,-120.69290711429156,1263.451546204525
51,-2.962198842011352,0.3463640685869196,-0.7988612623634141,39.07051059970096,-121.71168699921145,1261.1956680236938
52,-2.9546733944910395,0.3497030261256607,-0.8192026737282543,39.60301826757848,-122.14378195306612,1260.863776566373
53,-2.9620500996667567,0.34792950457680666,-0.8216716045521194,39.61975012843009,-123.54379686730967,1265.5617622934374
54,-2.9649207806573097,0.34812441928143184,-0.8265112364609727,39.78065657651036,-124.38924282128046,1269.493601856826
55,-2.9717401793131657,0.3469747172860212,-0.8184488242682567,39.55311482605732,-124.80089088366334,1267.1575088319819
56,-2.961812627640771,0.3424920567244379,-0.8297417069105876,39.71168477568098,-125.10085378339654,1269.8214836176319
57,-2.9738892453199326,0.3389043078765598,-0.8221762041519342,39.68867419077286,-125.67707164567636,1269.356061581966
58,-2.9667488699231024,0.3411165961670223,-0.8443856992881671,39.98590731868654,-125.61361220689525,1269.4381606579914
59,-2.968417507460985,0.32869269135389995,-0.8457556952691531,39.83723870753089,-125.18350342831498,1265.0751213521798
60,-2.9590965836879084,0.33109172368524403,-0.8491182159252814,40.23471545570414,-125.05028601715703,1266.6655850081136
61,-2.9618813217267914,0.3236592132277491,-0.8487422565206851,40.29116123535775,-125.08892921287863,1266.898340543069
62,-2.9610671569399,0.32468756963979095,-0.8531579936250765,40.49996441740559,-124.92028688850935,1266.98147555643
63,-2.962074180797349,0.3300664232517929,-0.8632466898772782,40.325996647919276,-124.31796532781986,1262.6304732837784
64,-2.964463220304271,0.3328122289869681,-0.8647591526309516,40.61569928583983,-124.18462726461885,1261.047193454076
65,-2.959237572047704,0.3345111393635475,-0.8729945565422123,40.89110187952901,-124.48230139749433,1262.348379499289
66,-2.9538180686109072,0.33969320483778076,-0.8790045267364849,41.12882923217224,-124.5149166639608,1262.7425979866118
67,-2.9568987837414142,0.34008394224059024,-0.8874339527651726,41.12032084092198,-124.43228591516505,1259.529996772143
68,-2.9573829532588918,0.3443698670121091,-0.899240883736396,41.39000558400241,-124.42700980968648,1257.764831549872
69,-2.955006710461774,0.34390703597361716,-0.9051795362198534,41.62487317361214,-124.35231753089,1257.1811864743036
70,-2.957598458997502,0.3441010280632033,-0.9035113474768076,41.73782660382571,-124.40639588154377,1257.3167363082975
71,-2.9544626015268074,0.33640565242423903,-0.9111180192238719,42.15713635827281,-124.9363212000567,1260.8557481153262
72,-2.960172415961986,0.3418711749548715,-0.9071601594468353,42.38678931107828,-125.347799542895,1263.1763058688427
73,-2.9538321530793543,0.33692349776088504,-0.9229975472936371,42.81905031492368,-125.44575401957493,1263.7413123466795
74,-2.953826658658719,0.32901103606844545,-0.9324846252016564,43.38373316968792,-125.87104244242097,1266.9614526463924
75,-2.9627065556762457,0.33101423023440507,-0.932742341388432,43.51425923654018,-126.04664350799186,1265.037237073289
