AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU24_r,AU25_r,AU26_r,frame
0.025722619611769915,1.6431933641433716,0.04668791778385639,0.0032869685674086213,2.8695671971945558e-06,3.204796016216278,1.3389706055022543e-05,0.01085661118850112,3.05536687374115,0.03533882787451148,0.01982675166800618,0.07187157403677702,0.20513417199254036,0.11049841530621052,0.11049841530621052,0.003383018192835152,0.003383018192835152,0
0.021565768402069807,1.842140108346939,0.03660275135189295,0.0035601583658717573,3.2141738870450354e-06,3.3762335777282715,1.1091772194049554e-05,0.008002900867722929,2.9796838760375977,0.09163758717477322,0.01486174762248993,0.10392841883003712,0.1517302356660366,0.19881712272763252,0.19881712272763252,0.003978249442297965,0.003978249442297965,1
0.01649733865633607,2.115264981985092,0.03429297590628266,0.0036784569965675473,3.5814454690807906e-06,3.460574150085449,1.222686591972888e-05,0.006504661287181079,2.859477400779724,0.09770738892257214,0.01605616882443428,0.13330991379916668,0.1727525144815445,0.23472744971513748,0.23472744971513748,0.004466625978238881,0.004466625978238881,2
0.020846598781645298,2.13879331946373,0.03332510823383927,0.0035438896156847477,3.7646722716999648e-06,3.471161723136902,1.0801138614624506e-05,0.006654822500422597,2.7246031165122986,0.09117542766034603,0.02395900199189782,0.1825418695807457,0.2454201877117157,0.257783904671669,0.257783904671669,0.004410780093166977,0.004410780093166977,3
0.021560844033956528,2.2060875594615936,0.02875074278563261,0.00401042343582958,3.253053932894545e-06,3.483266830444336,9.978795105780591e-06,0.006228178390301764,2.7280786633491516,0.11634248308837414,0.01931804697960615,0.14232223853468895,0.19188961014151573,0.26703428477048874,0.26703428477048874,0.00463087169919163,0.00463087169919163,4
0.017279493622481823,2.214704006910324,0.030219126492738724,0.003856405382975936,3.308526004275336e-06,3.5557010769844055,1.0743597158580087e-05,0.006498635630123317,2.8393787145614624,0.09529229253530502,0.012433553347364068,0.09684381075203419,0.17451534047722816,0.21466899663209915,0.21466899663209915,0.005220798193477094,0.005220798193477094,5
0.01639828202314675,2.161687910556793,0.03499404527246952,0.004181507101748139,3.390459255570022e-06,3.553227186203003,1.1158890629303642e-05,0.008920161053538322,3.0568668246269226,0.08016821928322315,0.014036508509889245,0.09183358401060104,0.1446336880326271,0.18243404105305672,0.18243404105305672,0.005183743196539581,0.005183743196539581,6
0.015888988273218274,2.1641212701797485,0.03298636758700013,0.004531066806521267,3.238369856717327e-06,3.5050666332244873,1.0818478131113807e-05,0.009122552000917494,3.1100261211395264,0.08231014013290405,0.01914378604851663,0.10501359589397907,0.1393904909491539,0.18217287957668304,0.18217287957668304,0.004549014556687325,0.004549014556687325,7
0.01499346923083067,2.3054103553295135,0.03022550605237484,0.004600434913299978,3.28509969449442e-06,3.4645256400108337,1.010851406135771e-05,0.009776860242709517,3.2168665528297424,0.0752439210191369,0.019124253885820508,0.11228030547499657,0.13713247142732143,0.1787174865603447,0.1787174865603447,0.004710929642897099,0.004710929642897099,8
0.014050607569515705,2.1914461255073547,0.03362078685313463,0.004649579932447523,2.9891185704400414e-06,3.4907835721969604,9.536320249026176e-06,0.007223043357953429,3.049318790435791,0.08306487463414669,0.014857586938887835,0.10557963512837887,0.12590385042130947,0.18530448898673058,0.18530448898673058,0.004856364976149052,0.004856364976149052,9
