frame,rx,ry,rz,tx,ty,tz
0,-2.6015095766783127,0.1833217424183978,0.2715417050211041,87.2642129936464,19.246147562774908,689.9394202852646
1,-2.553339148471784,0.17054512288431922,0.25174442502448874,85.88264887124508,22.866974238683714,673.694495625948
2,-2.5468667103931577,0.16941775246414406,0.2439620158994608,86.46209250119779,25.242694172447038,669.1070331514439
3,-2.534773740271063,0.16260656332806578,0.24523681316104728,86.83818680257777,27.311925359772346,661.9847914450103
4,-2.5240153903555385,0.16305343946544537,0.2500044463256162,87.24877798238184,28.939408684653852,654.8625469218139
5,-2.5212184871357115,0.1588899351338628,0.24356811733492864,88.1731823957566,30.051460129887086,652.5316747018314
6,-2.5122364330305116,0.15084687078896658,0.2320493347733627,88.26854823762991,30.94046011451298,647.84091250065
7,-2.515519898319919,0.1465747432938199,0.22451422754830735,88.59361919617676,31.353489059762975,646.8480402919548
8,-2.5158629015982164,0.1462744115365021,0.22871944192435886,88.48538029710149,31.716723371083933,647.1862065940348
9,-2.523047703675568,0.14435637271085702,0.21732196470968015,88.23969609505951,32.250369831333586,649.3616146045455
10,-2.518631467564641,0.14732824893600382,0.21507582433333122,86.42620693534106,32.55862432645525,645.9597945308936
11,-2.5123583568164607,0.15240429661652174,0.2152839262494203,84.41811730701237,32.78513848497445,647.5769852026796
12,-2.516166825843085,0.15086354346222106,0.20917335204964438,82.49994484889854,33.15228665086081,654.4354132705315
13,-2.507869727938567,0.16154731836608022,0.21670588344395247,80.24069142227896,32.95653692109196,659.3809916519248
14,-2.5124282655110126,0.16412748138193653,0.2064439612387341,78.89453321892498,32.46356505584291,669.8785978631104
15,-2.5121200248453266,0.16626171637551454,0.20383322819373992,77.87655215785104,31.73720905699852,680.8308153274633
16,-2.514176617472149,0.1620982799188929,0.20606051212737994,76.85509479848115,30.86358316367632,692.792641621856
17,-2.5123985995783746,0.1458982636896221,0.19834169917442945,76.66455926290567,30.02433857109268,707.0588426866533
18,-2.5049001677268903,0.13842038801200635,0.2007127147239865,76.09947911254731,28.94182792155258,718.6076607287924
19,-2.507054337427307,0.12497611917778911,0.20178349808395252,75.2270606809171,27.599036714690435,730.349500601167
20,-2.5092646922782955,0.11220192331098819,0.21394804297359182,73.35367045233741,25.98598291963314,739.6485142546805
21,-2.522584434081667,0.11050076583285216,0.23976387297290414,71.05476397227099,24.962667524556213,756.6585473620628
22,-2.5238524453131066,0.11208370607867714,0.2730022826344403,67.48722052008839,24.614925505170643,774.224939032695
23,-2.5292230311510377,0.12393229990250398,0.30226325237785395,64.99105915136046,24.983630748337752,790.9099790749058
24,-2.5445896696912715,0.12958936908880034,0.32277380748348317,65.16114733089263,25.568941391201438,809.9388423972924
25,-2.556799548215317,0.12467997119256134,0.32373132621008033,66.41194602678812,26.96686185767217,828.1589880114888
26,-2.5516543169245582,0.0956409321466861,0.31903000915770796,67.37826370514024,29.367171310237374,843.0761950918542
27,-2.536031254022515,0.06398308270529207,0.31225472315051633,67.89184028154666,31.92746609681126,859.5853571007558
28,-2.5364069029003518,0.03516509149003369,0.33103278613912035,67.59176618034023,33.01831433722792,878.1297368227512
29,-2.4962339581130406,0.02638341820419509,0.3263023736482138,65.26256931666893,32.78953901604301,878.6408150345576
30,-2.498871389617001,0.03517351184051941,0.3344220601513551,63.56473912460044,30.997538467101894,891.5060793790744
31,-2.514058703795767,0.03924111689365051,0.3390938713165099,61.52221836085621,28.74971521945767,908.3279214002575
32,-2.5228741298362154,0.05229154052541211,0.362188779845116,59.193202361029776,26.85826332522536,921.5371833019506
33,-2.5168163509786776,0.06617259095150704,0.3651717323206453,56.67443727127895,26.022185921709063,930.744445722059
34,-2.5194041187770413,0.07666913245083182,0.3753533838565911,54.40877147722579,25.372109227328046,939.6280894809342
35,-2.5230729895599793,0.07197198799566583,0.38563955498023045,52.58227636920105,24.390143258172237,953.4007117271107
36,-2.5278495359162716,0.06913977874504253,0.393899972791564,51.356537839739005,23.20590321012051,966.38489462761
37,-2.5421370884033156,0.06275326349062511,0.39225419545706075,50.80197919441475,21.768388342305695,982.0715856533716
38,-2.535234917202167,0.06441462601683713,0.3756828221359625,50.30536405625983,20.371203613828214,987.7884190830302
39,-2.5501948364640965,0.07526630794015055,0.3816740085551721,50.81737405813549,18.460139351092824,998.5711518342911
40,-2.549566753983657,0.08590317299011224,0.36110774635299736,51.55122217926121,16.63098002014712,999.4093717549489
41,-2.5773250865819524,0.08519453467705403,0.36576597054030463,53.38646884280719,15.339971616897763,1016.1889609140188
42,-2.5718259778610393,0.07415259355921862,0.3354450078712785,54.82983316181655,15.159347053387974,1012.7659391437107
43,-2.564652977825028,0.07521237616523288,0.32656042538898344,56.60918395956796,15.189103809226658,1012.771487847092
44,-2.5712755438331425,0.06981024450100926,0.2988192324300852,59.03262722637845,14.710697963264602,1022.8954274015741
45,-2.569637729048883,0.06564080982644656,0.28146361700189926,60.23149270620008,14.084458866811785,1024.7185404226789
46,-2.579961133609492,0.06174557933528285,0.2676645994926126,61.3120538876666,13.412549390488946,1029.2352942513464
