frame,left_gx,left_gy,left_gz,right_gx,right_gy,right_gz
0,-0.3597953081130981,-0.12304175347089767,-0.004786660894751549,-0.40812069177627563,-0.12206788212060929,0.005190907511860132
1,-0.3605120837688446,-0.1227383241057396,-0.005957807879894972,-0.4089201271533966,-0.12214241325855255,0.0043148077093064785
2,-0.3610029578208923,-0.12288449704647064,-0.005982880014926195,-0.4097948968410492,-0.122518590092659,0.004501051735132933
3,-0.3624739110469818,-0.12244877517223358,-0.00608674343675375,-0.4106132388114929,-0.12335585951805114,0.0048841615207493305
4,-0.3637607038021088,-0.12275423407554627,-0.00590468430891633,-0.41167231798172,-0.12359102368354798,0.004843129310756922
5,-0.36458100080490113,-0.12357260882854462,-0.006322172470390797,-0.4128211081027985,-0.1241384580731392,0.004651745781302452
6,-0.36586191654205324,-0.12351430654525757,-0.006654253229498863,-0.41406417489051817,-0.12414570301771163,0.004774834029376507
7,-0.3679326415061951,-0.12344643920660019,-0.0063326917588710785,-0.4158469021320343,-0.12463033050298691,0.00482000969350338
8,-0.3706784129142761,-0.12139110416173934,-0.006414960138499737,-0.4184541940689087,-0.12372427731752396,0.004821235779672861
9,-0.3729648530483246,-0.11919435411691666,-0.006055393721908331,-0.42063217163085936,-0.12244443893432617,0.004458836279809475
10,-0.3747803866863251,-0.11697945594787598,-0.005970410071313381,-0.4224920868873596,-0.12066176682710647,0.004357875324785709
11,-0.37641974091529845,-0.11489768028259277,-0.005792578216642141,-0.42402646541595457,-0.11921026855707169,0.003739516716450453
12,-0.3763368487358093,-0.11347112357616425,-0.005448248237371445,-0.4239809811115265,-0.11806358844041824,0.003476630663499236
13,-0.37666122913360595,-0.11276284605264664,-0.005694793537259102,-0.4247607886791229,-0.11774233728647232,0.003385691437870264
14,-0.3767147958278656,-0.11246380805969239,-0.005614548921585083,-0.4243458390235901,-0.11727886795997619,0.00348906172439456
15,-0.3762813925743103,-0.11373411118984222,-0.0057680304162204266,-0.42286515831947324,-0.11825601756572723,0.0029346528463065624
16,-0.3769652724266052,-0.1141741007566452,-0.0060908617451786995,-0.4173338770866394,-0.11510101705789566,0.00333323422819376
17,-0.37390631437301636,-0.11234489977359771,-0.0057160379365086555,-0.41516619324684145,-0.1160076379776001,0.004307976458221674
18,-0.368891841173172,-0.11017772406339646,-0.00670631742104888,-0.4147103846073151,-0.1140003114938736,0.004379018675535917
19,-0.36782886981964114,-0.10938274413347245,-0.007304644212126732,-0.4132273316383362,-0.1125954583287239,0.005362506955862045
20,-0.3656142890453339,-0.10817152559757233,-0.008335667662322521,-0.4117583453655243,-0.11107022017240524,0.005668896250426769
21,-0.36256412267684934,-0.10442282110452653,-0.009825254790484905,-0.40781572461128235,-0.10692026168107986,0.00664870347827673
22,-0.36031643152236936,-0.10256506949663162,-0.01070873811841011,-0.40576124787330625,-0.10470554679632187,0.007079800125211477
